sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,asphalt,brick,transition
2,1775669100896,684,191,14831,-3368310,1265712,614530,0,0,0,235,430,241,324,361,359,343,309,258,164,175,213,0,,,
1,1775669100912,-1976,2120,9518,103847,-46425,35430,0,0,0,345,341,296,371,237,334,522,447,329,434,481,156,0,,,
2,1775669100912,138,-287,14510,-3103195,1265712,813672,0,0,0,233,430,240,324,364,361,340,309,257,159,171,213,0,,,
1,1775669100928,-1976,2100,9523,120951,-52534,35430,0,0,0,340,336,299,364,218,344,525,444,345,426,483,179,0,,,
2,1775669100928,-258,-904,14099,-2850297,1178969,932180,0,0,0,236,430,242,326,363,363,342,311,262,158,171,213,0,,,
1,1775669100944,-1986,2100,9538,150272,-63529,36651,0,0,0,347,335,287,370,214,346,524,441,358,422,481,191,0,,,
2,1775669100944,-258,-1971,13496,-2586403,1051909,904080,0,0,0,237,430,243,325,360,363,343,311,263,152,162,214,0,,,
1,1775669100960,-1986,2120,9605,200363,-89186,42760,0,0,0,345,335,285,374,220,358,522,440,350,413,479,208,0,,,
2,1775669100960,-186,-3225,12869,-2282192,930958,788016,0,0,0,236,429,243,328,360,364,343,310,262,151,159,212,0,,,
1,1775669100976,-1990,2100,9662,257785,-124616,53756,0,0,0,344,331,282,375,222,361,526,430,348,417,471,225,0,,,
2,1775669100976,-263,-4340,12337,-1962099,821002,646295,0,0,0,236,429,242,325,358,361,345,311,260,150,157,211,0,,,
1,1775669100992,-2048,2038,9648,296880,-134390,59864,0,0,0,347,337,285,380,229,368,531,418,348,424,464,248,0,,,
2,1775669100992,-641,-5245,11825,-1616349,681725,543670,0,0,0,234,428,243,325,358,362,346,312,263,150,157,213,0,,,
1,1775669101008,-2124,1981,9619,327423,-108734,65973,0,0,0,346,346,293,381,241,382,538,414,356,416,443,271,0,,,
2,1775669101008,-928,-6068,11227,-1252273,510683,485026,0,0,0,235,429,244,325,357,362,344,312,261,151,157,212,0,,,
1,1775669101024,-2129,1947,9657,368962,-65973,72082,0,0,0,345,342,296,382,245,387,546,394,372,406,416,288,0,,,
2,1775669101024,-890,-6680,10562,-840550,337197,459370,0,0,0,236,428,243,325,357,361,347,314,262,149,155,212,0,,,
1,1775669101040,-2100,1880,9710,422718,-40317,80634,0,0,0,362,327,293,400,238,388,546,350,371,409,394,314,0,,,
2,1775669101040,-775,-6944,10050,-414166,188146,458148,0,0,0,235,428,241,327,360,363,344,311,260,147,152,212,0,,,
1,1775669101056,-2077,1813,9734,475253,-42760,91629,0,0,0,388,319,280,428,225,412,541,328,367,416,347,351,0,,,
2,1775669101056,-545,-6795,9643,63529,40317,513126,0,0,0,234,428,240,327,360,363,344,311,260,148,153,212,0,,,
1,1775669101072,-2081,1742,9791,533896,-63529,106290,0,0,0,370,348,299,422,223,439,520,302,395,390,333,366,0,,,
2,1775669101072,-162,-6393,9308,456927,-41538,605978,0,0,0,233,428,240,325,359,361,347,315,263,149,155,213,0,,,
1,1775669101088,-2110,1651,9906,598647,-107512,129503,0,0,0,355,352,298,407,250,466,515,286,412,359,306,377,0,,,
2,1775669101088,110,-5900,8978,868650,-65973,715934,0,0,0,234,428,242,325,361,362,346,315,263,148,155,212,0,,,
1,1775669101104,-2172,1574,10021,656069,-152716,151494,0,0,0,362,365,305,422,243,450,520,259,416,357,264,403,0,,,
2,1775669101104,-57,-5350,8920,1210734,-32986,822224,0,0,0,233,427,241,328,362,364,344,319,260,149,159,209,0,,,
1,1775669101120,-2254,1483,10165,730594,-177150,174707,0,0,0,377,370,311,404,241,482,493,252,422,325,242,436,0,,,
2,1775669101120,-392,-4752,9145,1474628,-19547,932180,0,0,0,233,426,240,331,366,364,349,344,254,155,174,201,0,,,
1,1775669101136,-2278,1292,10366,842994,-172263,200363,0,0,0,390,374,308,407,266,513,478,239,438,307,223,471,0,,,
2,1775669101136,177,-1182,10327,1690874,-56199,989601,0,0,0,238,421,234,328,362,351,386,408,245,181,223,198,0,,,
1,1775669101152,-2258,1182,10825,1012814,-193033,234572,0,0,0,408,401,280,441,335,509,478,233,461,304,214,487,0,,,
2,1775669101152,1914,9657,10332,1954768,-412944,756251,0,0,0,239,406,227,323,352,346,401,431,241,216,268,196,0,,,
1,1775669101168,-2191,1273,11543,1237612,-238237,260228,0,0,0,422,411,269,456,355,510,455,223,468,303,217,497,0,,,
2,1775669101168,1536,12026,9877,2421469,-1288925,184481,0,0,0,242,409,227,327,353,347,414,448,244,206,277,191,0,,,
1,1775669101184,-2536,1287,12041,1538158,-263893,296880,0,0,0,432,410,241,460,350,527,440,207,453,309,205,500,0,,,
2,1775669101184,373,4388,13074,3065321,-1554041,-278554,0,0,0,242,407,228,321,364,348,423,458,245,215,289,194,0,,,
1,1775669101200,-2919,1148,12146,1854586,-244346,386066,0,0,0,441,416,222,446,354,546,403,198,456,296,198,519,0,,,
2,1775669101200,603,473,16166,3224146,-944397,-399505,0,0,0,248,412,234,330,356,354,423,458,243,216,289,195,0,,,
1,1775669101216,-2909,904,12380,2201558,-178372,497244,0,0,0,443,419,221,442,354,559,364,193,466,281,190,529,0,,,
2,1775669101216,1416,1861,15271,2834414,-164933,-333532,0,0,0,247,413,237,328,352,354,424,457,243,217,296,195,0,,,
1,1775669101232,-3019,765,12869,2544864,-105068,583987,0,0,0,450,402,225,455,333,556,336,186,464,278,174,525,0,,,
2,1775669101232,1574,2971,11648,2409252,105068,-332310,0,0,0,250,414,245,332,349,359,439,460,252,221,300,198,0,,,
1,1775669101248,-3546,756,13577,2951700,-14660,704938,0,0,0,465,381,231,448,307,536,291,181,453,263,163,526,0,,,
2,1775669101248,1880,2794,9715,2119702,62308,-328645,0,0,0,261,420,267,331,359,356,460,474,252,222,303,196,0,,,
1,1775669101264,-4053,689,14539,3418401,75747,877202,0,0,0,464,384,230,408,307,520,236,178,440,223,152,511,0,,,
2,1775669101264,2622,1703,10447,1710422,-273667,-205250,0,0,0,266,423,282,341,357,360,478,485,258,241,322,201,0,,,
1,1775669101280,-4297,425,15855,3903428,166155,1059240,0,0,0,456,369,229,382,312,506,218,166,431,200,132,476,0,,,
2,1775669101280,2301,995,11481,1038470,-492357,0,0,0,0,274,426,296,351,353,370,487,495,264,249,333,214,0,,,
1,1775669101296,-4723,86,17434,4458094,282219,1237612,0,0,0,433,348,223,368,298,485,211,153,439,197,124,426,0,,,
2,1775669101296,1512,1086,11337,334754,-499687,111177,0,0,0,293,430,307,357,355,374,463,485,278,249,328,224,0,,,
1,1775669101312,-5695,-81,18865,4984660,388510,1414763,0,0,0,423,343,214,359,271,465,200,142,402,177,114,356,0,,,
2,1775669101312,1182,1584,10614,43982,-329867,73303,0,0,0,312,435,311,366,361,374,458,483,283,257,332,228,0,,,
1,1775669101328,-6738,-205,19899,5433035,475253,1632231,0,0,0,355,339,200,348,300,399,222,158,360,163,131,276,0,,,
2,1775669101328,1225,1890,10212,-64751,-134390,18325,0,0,0,326,443,313,375,368,379,511,522,266,265,346,233,0,,,
1,1775669101344,-6341,244,20957,5878967,631634,1886351,0,0,0,327,320,204,326,242,362,215,171,335,150,134,232,0,,,
2,1775669101344,1531,1938,10208,-48869,-45204,6108,0,0,0,336,449,317,376,368,380,515,529,267,261,342,241,0,,,
1,1775669101360,-5474,1325,21899,6323676,879645,2067167,0,0,0,264,295,210,281,220,328,235,190,316,160,183,196,0,,,
2,1775669101360,1555,2014,10078,-18325,-35430,6108,0,0,0,336,453,315,380,372,388,522,530,275,257,338,242,0,,,
1,1775669101376,-6537,2167,19698,6608340,1274264,2091602,0,0,0,236,265,204,258,181,277,284,213,271,188,209,152,0,,,
2,1775669101376,1493,2129,9887,26878,-23212,0,0,0,0,339,457,319,383,377,403,522,530,283,258,345,252,0,,,
1,1775669101392,-7848,3441,14644,6684087,1502728,2109928,0,0,0,247,259,203,263,170,259,313,232,256,201,231,132,0,,,
2,1775669101392,1507,2201,9801,103847,-8552,-13439,0,0,0,345,460,328,379,372,400,522,531,283,261,343,259,0,,,
1,1775669101408,-8480,5991,10289,6418971,1497841,2097711,0,0,0,255,261,204,267,169,261,316,235,257,203,232,134,0,,,
2,1775669101408,1545,2144,9796,168598,-7330,-24434,0,0,0,353,460,319,387,372,401,526,534,283,266,342,261,0,,,
1,1775669101424,-8676,12366,9428,4383568,1130100,1209513,0,0,0,254,267,204,267,170,264,314,230,257,208,226,139,0,,,
2,1775669101424,1560,1986,9825,194255,-13439,-31764,0,0,0,357,461,322,383,368,397,527,535,282,262,328,270,0,,,
1,1775669101440,-7609,16434,9619,861319,607200,-422718,0,0,0,255,269,204,271,170,266,317,226,258,212,226,140,0,,,
2,1775669101440,1560,1947,9853,180816,-13439,-39095,0,0,0,362,462,325,384,365,400,530,535,287,259,326,269,0,,,
1,1775669101456,-6360,12830,8470,-2072054,443488,-1751961,0,0,0,252,270,205,271,172,268,321,228,262,213,228,140,0,,,
2,1775669101456,1569,1990,9882,178372,-7330,-56199,0,0,0,368,462,328,392,368,410,536,532,289,255,313,271,0,,,
1,1775669101472,-6465,6728,5886,-3147177,359188,-1969429,0,0,0,241,277,209,264,178,269,320,234,266,211,232,142,0,,,
2,1775669101472,1584,2010,9873,197920,0,-72082,0,0,0,371,461,324,395,365,409,532,526,289,248,300,267,0,,,
1,1775669101488,-6494,3732,4316,-2786767,-84299,-1155757,0,0,0,229,272,211,260,176,271,315,235,266,208,233,141,0,,,
2,1775669101488,1608,1971,9825,237015,-3665,-81855,0,0,0,376,460,325,400,365,412,528,516,290,251,307,267,0,,,
1,1775669101504,-4379,4460,5532,-3001791,-480140,-577878,0,0,0,230,274,211,259,178,271,313,234,266,208,237,140,0,,,
2,1775669101504,1608,1914,9782,271224,-21991,-84299,0,0,0,381,461,334,402,367,421,529,507,296,253,297,273,0,,,
1,1775669101520,-2622,5111,7370,-3679852,-453262,-465479,0,0,0,231,275,211,261,177,272,315,233,265,208,235,140,0,,,
2,1775669101520,1603,1856,9734,284663,-46425,-83077,0,0,0,386,465,331,403,365,420,531,495,299,257,281,279,0,,,
1,1775669101536,-2665,4709,8743,-4328591,-271224,-634078,0,0,0,232,274,212,262,177,272,317,233,265,212,237,140,0,,,
2,1775669101536,1593,1809,9719,289550,-69638,-83077,0,0,0,395,470,324,406,365,418,532,483,300,260,273,287,0,,,
1,1775669101552,-3565,3723,9844,-4763527,-464257,-757472,0,0,0,233,276,212,262,179,273,317,233,265,212,240,140,0,,,
2,1775669101552,1584,1761,9767,290771,-84299,-85521,0,0,0,399,472,331,407,370,425,527,469,305,251,250,298,0,,,
1,1775669101568,-3527,2933,10863,-5035973,-836885,-751364,0,0,0,234,277,210,264,180,272,324,237,265,212,239,140,0,,,
2,1775669101568,1584,1708,9806,290771,-90408,-81855,0,0,0,402,472,336,409,373,431,517,448,303,253,238,305,0,,,
1,1775669101584,-2699,1818,11983,-5225341,-1134987,-605978,0,0,0,231,275,209,265,183,275,319,235,266,223,239,143,0,,,
2,1775669101584,1588,1675,9806,291993,-101403,-72082,0,0,0,410,473,364,417,377,438,525,442,313,249,234,322,0,,,
1,1775669101600,-1799,770,13141,-5280319,-1292590,-362853,0,0,0,231,276,210,266,183,276,317,233,265,222,243,142,0,,,
2,1775669101600,1584,1636,9782,291993,-112399,-61086,0,0,0,416,478,382,412,375,444,524,432,324,251,223,337,0,,,
1,1775669101616,-928,315,14625,-5208237,-1350012,-75747,0,0,0,232,278,212,267,180,276,318,231,264,221,245,141,0,,,
2,1775669101616,1555,1593,9782,282219,-114842,-48869,0,0,0,417,484,366,412,375,446,523,424,331,247,210,353,0,,,
1,1775669101632,-387,306,15927,-5160589,-1370781,52534,0,0,0,233,277,210,269,180,276,320,231,264,223,245,142,0,,,
2,1775669101632,1536,1579,9849,284663,-112399,-43982,0,0,0,423,487,357,412,375,441,508,404,317,249,203,364,0,,,
1,1775669101648,-191,148,16697,-5159367,-1379333,18325,0,0,0,234,276,209,269,179,275,322,232,266,224,243,143,0,,,
2,1775669101648,1541,1550,9906,306654,-98960,-48869,0,0,0,426,488,363,418,382,452,511,395,326,256,199,376,0,,,
1,1775669101664,-201,-311,17051,-5101946,-1382998,-89186,0,0,0,234,276,211,267,177,274,324,232,266,226,238,142,0,,,
2,1775669101664,1579,1507,9925,335975,-87964,-58643,0,0,0,434,488,365,429,386,463,526,391,330,259,194,392,0,,,
1,1775669101680,-330,-751,17425,-5006651,-1351233,-256563,0,0,0,237,276,211,269,177,274,328,233,268,224,235,140,0,,,
2,1775669101680,1627,1464,9920,372627,-84299,-72082,0,0,0,446,494,373,424,387,460,506,367,327,251,181,402,0,,,
1,1775669101696,-789,-1282,17841,-4928460,-1304808,-596204,0,0,0,241,278,212,276,177,276,329,233,267,224,233,137,0,,,
2,1775669101696,1588,1416,9968,417831,-72082,-85521,0,0,0,450,496,371,427,399,459,499,344,343,244,172,419,0,,,
1,1775669101712,-1622,-2546,18372,-4807509,-1343903,-1122770,0,0,0,240,278,214,274,177,275,324,227,264,226,235,141,0,,,
2,1775669101712,1536,1349,10035,472809,-36651,-101403,0,0,0,456,503,370,436,407,469,493,320,345,250,171,444,0,,,
1,1775669101728,-2182,-4857,18932,-4603480,-1484402,-1530828,0,0,0,234,279,215,267,181,278,320,232,265,217,235,142,0,,,
2,1775669101728,1622,1273,10141,541226,19547,-120951,0,0,0,465,511,375,440,416,479,486,304,348,256,170,465,0,,,
1,1775669101744,-1976,-9002,19435,-4326147,-1546710,-1651779,0,0,0,229,279,215,264,181,283,316,239,273,207,236,143,0,,,
2,1775669101744,1746,1263,10327,630412,52534,-147829,0,0,0,471,516,367,443,426,486,482,287,358,256,167,483,0,,,
1,1775669101760,-1368,-13759,19258,-4111123,-1408655,-1524719,0,0,0,229,278,215,268,181,284,316,235,274,209,234,143,0,,,
2,1775669101760,1818,1220,10595,767246,52534,-182037,0,0,0,475,516,344,450,430,491,467,259,360,266,177,501,0,,,
1,1775669101776,-875,-18899,17922,-3811799,-1086118,-1202182,0,0,0,232,281,215,264,179,283,320,237,275,213,236,143,0,,,
2,1775669101776,1770,1115,10940,955393,45204,-211359,0,0,0,483,516,327,461,439,498,444,238,366,289,190,518,0,,,
1,1775669101792,-1263,-23268,15228,-3056769,-723264,-572991,0,0,0,232,280,215,267,179,284,321,233,272,218,233,144,0,,,
2,1775669101792,1775,1033,11404,1191187,24434,-230907,0,0,0,483,525,313,477,452,506,431,228,367,279,175,537,0,,,
1,1775669101808,-1502,-25273,12912,-2051285,-560774,232128,0,0,0,229,280,213,269,180,285,321,232,272,220,236,144,0,,,
2,1775669101808,1770,966,11998,1475850,-7330,-244346,0,0,0,490,531,311,482,459,516,410,224,371,283,180,547,0,,,
1,1775669101824,282,-25345,12127,-1175304,-547335,852767,0,0,0,230,280,213,271,181,286,324,233,275,224,235,144,0,,,
2,1775669101824,1785,832,12495,1835039,-7330,-263893,0,0,0,485,529,292,481,460,521,385,223,372,276,177,540,0,,,
1,1775669101840,4216,-24584,12390,-197920,-262672,1017701,0,0,0,244,276,208,294,176,279,340,244,278,245,252,136,0,,,
2,1775669101840,1809,679,12825,2236988,-8552,-288328,0,0,0,482,527,273,493,465,538,344,215,382,284,175,549,0,,,
1,1775669101856,4819,-21813,13285,690277,289550,777020,0,0,0,243,265,192,300,170,263,374,286,274,280,300,119,0,,,
2,1775669101856,2081,550,13022,2640159,-50090,-320093,0,0,0,500,545,280,510,468,540,312,211,355,266,175,550,0,,,
1,1775669101872,1445,-8801,15027,1660331,1286482,400727,0,0,0,221,253,169,265,166,244,415,365,264,308,366,102,0,,,
2,1775669101872,2464,349,13352,3064100,-151494,-386066,0,0,0,493,537,248,489,480,543,295,217,383,277,183,569,0,,,
1,1775669101888,-4666,12739,12586,2240653,2758667,-56199,0,0,0,222,242,153,251,160,228,442,433,256,318,414,93,0,,,
2,1775669101888,2636,210,14046,3497814,-288328,-469144,0,0,0,499,529,253,476,472,525,267,199,352,265,174,568,0,,,
1,1775669101904,-3029,12060,10413,2820975,3468492,-128281,0,0,0,228,241,147,260,157,229,461,459,248,332,422,97,0,,,
2,1775669101904,3211,23,14941,3964515,-417831,-569326,0,0,0,506,527,252,459,470,505,250,183,351,258,171,539,0,,,
1,1775669101920,1306,1981,15309,3755599,2838079,183259,0,0,0,234,242,150,275,158,245,469,469,262,377,430,100,0,,,
2,1775669101920,4345,-497,16539,4561941,-604756,-764803,0,0,0,503,527,252,448,464,486,240,172,351,246,163,494,0,,,
1,1775669101936,899,-1206,19865,3435506,1490511,492357,0,0,0,242,246,161,287,158,256,472,472,267,406,438,107,0,,,
2,1775669101936,5101,-914,19478,5167919,-862541,-998153,0,0,0,489,515,256,433,455,475,245,178,337,225,148,446,0,,,
1,1775669101952,-1517,421,17712,2408030,619417,469144,0,0,0,256,252,176,290,155,253,482,482,271,435,445,97,0,,,
2,1775669101952,5905,-804,22713,5728694,-1120326,-1203404,0,0,0,452,502,244,417,441,454,250,171,324,211,139,389,0,,,
1,1775669101968,-2938,2488,11658,1501506,260228,186924,0,0,0,258,262,195,300,170,262,495,490,276,432,457,96,0,,,
2,1775669101968,7006,-368,23876,6225938,-1264491,-1436755,0,0,0,396,486,229,395,426,424,254,166,303,200,135,347,0,,,
1,1775669101984,-2502,1569,9638,1161865,260228,2443,0,0,0,252,272,219,310,184,279,503,502,283,438,462,103,0,,,
2,1775669101984,6728,626,24010,6778160,-1069014,-1771509,0,0,0,345,461,227,366,408,398,266,195,275,180,133,317,0,,,
1,1775669102000,-2048,516,10567,758694,260228,-86742,0,0,0,253,282,229,323,195,306,507,507,289,441,468,117,0,,,
2,1775669102000,5843,1837,25135,7359704,-819781,-2094046,0,0,0,296,432,229,333,374,372,289,244,259,152,130,262,0,,,
1,1775669102016,-1737,832,11232,271224,149051,-97738,0,0,0,260,283,230,333,203,312,515,515,283,444,475,125,0,,,
2,1775669102016,7164,2115,21430,7575950,-1037249,-2268753,0,0,0,240,407,228,303,341,344,307,269,256,125,125,199,0,,,
1,1775669102032,-1737,1541,10576,24434,21991,-62308,0,0,0,271,277,232,337,201,308,505,489,288,448,480,123,0,,,
2,1775669102032,8140,4661,15424,7182553,-1494176,-2469117,0,0,0,255,416,233,306,342,347,304,271,256,128,130,205,0,,,
1,1775669102048,-1885,1737,9940,36651,-23212,-24434,0,0,0,286,275,238,353,200,322,505,487,295,449,480,125,0,,,
2,1775669102048,7470,11945,11040,5274210,-2272418,-2291966,0,0,0,249,413,224,310,347,346,305,271,251,128,126,202,0,,,
1,1775669102064,-1938,1732,9868,79412,-26878,0,0,0,0,294,276,240,368,208,332,526,516,286,445,480,131,0,,,
2,1775669102064,7556,17937,10141,744033,-2409252,-1047023,0,0,0,248,415,223,312,349,343,307,273,245,134,130,204,0,,,
1,1775669102080,-1842,1828,10026,129503,-50090,23212,0,0,0,291,275,235,361,214,314,532,507,276,440,484,133,0,,,
2,1775669102080,7049,15104,9930,-3225368,-1805717,219911,0,0,0,252,418,231,312,348,342,315,276,249,136,132,204,0,,,
1,1775669102096,-1785,1919,9949,239459,-135612,54977,0,0,0,297,280,236,365,202,318,530,482,284,445,481,147,0,,,
2,1775669102096,6025,8035,8217,-4421442,-1354899,756251,0,0,0,244,417,232,315,352,346,313,275,249,135,132,204,0,,,
1,1775669102112,-1847,1876,9820,360410,-215024,84299,0,0,0,308,276,240,365,189,328,534,470,303,434,476,166,0,,,
2,1775669102112,6202,5135,5891,-3962071,-1197295,668286,0,0,0,237,417,231,312,349,345,316,278,249,135,133,203,0,,,
1,1775669102128,-1962,1708,9715,447153,-259006,112399,0,0,0,300,277,237,368,197,335,536,461,305,427,445,181,0,,,
2,1775669102128,6676,5465,5417,-3940080,-814894,504574,0,0,0,239,418,232,314,349,345,318,279,247,137,134,205,0,,,
1,1775669102144,-2048,1483,9643,437379,-241902,124616,0,0,0,300,303,237,368,204,343,531,441,325,427,437,195,0,,,
2,1775669102144,6393,6183,6934,-4637688,-327423,456927,0,0,0,237,420,234,312,350,345,316,279,248,133,134,203,0,,,
1,1775669102160,-2096,1363,9619,384845,-206472,125838,0,0,0,304,332,237,372,220,346,523,439,330,423,437,203,0,,,
2,1775669102160,5991,5723,8260,-5261993,-3665,511905,0,0,0,234,421,235,309,349,347,315,280,250,131,134,203,0,,,
1,1775669102176,-2105,1383,9638,353080,-179594,119729,0,0,0,301,326,241,370,216,356,529,434,347,405,421,215,0,,,
2,1775669102176,5910,4546,9011,-5549099,229685,638965,0,0,0,233,421,234,310,350,348,314,281,249,132,134,204,0,,,
1,1775669102192,-2110,1392,9667,351858,-158824,117286,0,0,0,300,293,236,374,206,362,540,416,346,393,402,220,0,,,
2,1775669102192,6034,3713,9873,-5551543,554665,802676,0,0,0,231,422,232,313,353,348,316,283,248,133,135,204,0,,,
1,1775669102208,-2105,1340,9672,356745,-139277,113620,0,0,0,301,289,236,372,205,364,538,402,346,389,386,228,0,,,
2,1775669102208,6202,3598,11184,-5580864,893084,1005484,0,0,0,232,424,234,315,354,349,320,284,248,134,135,204,0,,,
1,1775669102224,-2100,1292,9667,355523,-123394,108734,0,0,0,303,291,236,374,203,368,533,389,353,387,376,242,0,,,
2,1775669102224,6604,3589,12495,-5814215,1141096,1210734,0,0,0,234,420,235,316,355,351,323,284,246,136,136,205,0,,,
1,1775669102240,-2124,1249,9643,354301,-107512,102625,0,0,0,305,287,243,378,199,377,531,368,361,383,364,260,0,,,
2,1775669102240,7020,2986,13816,-6076887,1414763,1380555,0,0,0,232,420,233,310,358,349,321,289,251,135,136,204,0,,,
1,1775669102256,-2129,1206,9605,354301,-84299,97738,0,0,0,313,284,243,387,196,387,529,350,368,381,347,281,0,,,
2,1775669102256,7255,1976,15305,-6197838,1728748,1446528,0,0,0,232,423,236,313,354,352,319,287,251,131,136,204,0,,,
1,1775669102272,-2105,1172,9619,357967,-63529,97738,0,0,0,325,286,230,403,200,392,529,346,371,385,332,301,0,,,
2,1775669102272,7164,1622,17334,-6170960,1995085,1436755,0,0,0,236,423,238,313,354,351,319,289,253,137,140,208,0,,,
1,1775669102288,-2091,1115,9691,379958,-61086,106290,0,0,0,322,294,230,406,215,393,530,342,368,390,323,322,0,,,
2,1775669102288,7135,1746,19679,-6186843,2224771,1452637,0,0,0,232,422,237,314,356,353,319,290,255,133,136,207,0,,,
1,1775669102304,-2096,1014,9739,406836,-80634,127059,0,0,0,319,298,234,407,215,415,526,317,378,375,305,365,0,,,
2,1775669102304,7054,1986,22435,-6276029,2475225,1506393,0,0,0,232,422,237,313,355,354,316,285,254,130,133,206,0,,,
1,1775669102320,-2120,947,9743,433714,-119729,155159,0,0,0,333,304,234,420,216,418,536,312,381,376,288,386,0,,,
2,1775669102320,6460,1507,25216,-6346889,2682920,1611462,0,0,0,233,423,237,313,355,355,319,288,259,127,129,203,0,,,
1,1775669102336,-2215,928,9806,472809,-151494,183259,0,0,0,311,314,229,399,232,426,544,278,376,348,282,413,0,,,
2,1775669102336,4771,-784,27307,-6317568,2915048,1777617,0,0,0,233,422,236,316,355,356,320,284,259,163,143,200,0,,,
1,1775669102352,-2359,933,9954,541226,-174707,216246,0,0,0,327,342,229,405,256,428,527,280,391,329,279,413,0,,,
2,1775669102352,1478,-6934,28973,-5966931,3048217,1826487,0,0,0,234,423,236,319,356,360,321,282,262,147,137,204,0,,,
1,1775669102368,-2455,856,10169,651182,-191811,262672,0,0,0,365,322,233,408,249,443,517,247,402,313,236,431,0,,,
2,1775669102368,-842,-15118,29418,-5419596,2630385,1508837,0,0,0,235,424,236,320,358,362,323,283,265,131,132,206,0,,,
1,1775669102384,-2526,741,10385,762359,-221133,302989,0,0,0,357,337,236,434,271,457,514,219,413,293,199,448,0,,,
2,1775669102384,-693,-23900,26666,-4651127,1656666,526565,0,0,0,236,424,236,324,357,361,325,284,266,134,132,206,0,,,
1,1775669102400,-2828,626,10701,913854,-282219,359188,0,0,0,367,349,230,452,286,473,509,207,432,292,182,468,0,,,
2,1775669102400,-885,-30657,21268,-3439171,966388,-1220508,0,0,0,235,423,235,326,356,360,326,285,267,135,131,205,0,,,
1,1775669102416,-2866,569,11289,1115439,-377514,447153,0,0,0,379,364,227,457,295,484,490,208,435,291,175,493,0,,,
2,1775669102416,-4345,-34319,17822,-2179567,791681,-2623055,0,0,0,233,422,233,321,356,361,325,285,267,132,131,206,0,,,
