sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,concrete
1,1775671255808,938,-12179,10040,1061683,58643,-239459,0,0,0,255,310,250,289,207,313,392,304,293,258,292,134,0,
2,1775671255808,1253,363,11505,1205847,-79412,-196698,0,0,0,519,570,325,483,480,526,453,275,387,280,176,567,0,
1,1775671255824,708,-10792,10418,1468520,166155,-273667,0,0,0,258,304,245,294,201,300,412,334,281,275,324,118,0,
2,1775671255824,1411,268,11782,1435533,-58643,-232128,0,0,0,527,568,313,490,491,531,432,273,389,285,181,580,0,
1,1775671255840,760,-703,11739,1773952,493579,-362853,0,0,0,245,292,211,282,193,279,438,381,268,293,380,105,0,
2,1775671255840,1282,167,11964,1692096,-96516,-260228,0,0,0,528,566,293,491,498,535,402,273,382,285,184,588,0,
1,1775671255856,-445,15640,10270,1711644,1364672,-471587,0,0,0,245,282,201,277,194,277,452,419,271,308,404,100,0,
2,1775671255856,1201,52,12266,1951103,-173485,-252898,0,0,0,527,566,280,485,499,529,368,272,375,284,186,592,0,
1,1775671255872,33,14075,8499,2090380,1958433,-130725,0,0,0,249,283,201,280,191,283,459,442,279,325,414,104,0,
2,1775671255872,1765,-90,12811,2251649,-278554,-254119,0,0,0,529,562,271,447,490,518,345,280,374,286,193,588,0,
1,1775671255888,488,1416,11950,3211929,1536936,572991,0,0,0,250,289,209,284,194,292,466,461,290,332,416,109,0,
2,1775671255888,2345,-244,13462,2619390,-447153,-346971,0,0,0,527,554,261,422,488,517,326,280,369,281,192,577,0,
1,1775671255904,-1019,-1703,16491,3296228,563217,800233,0,0,0,251,295,222,285,200,302,472,472,303,337,417,112,0,
2,1775671255904,2412,-296,14309,3045774,-651182,-461814,0,0,0,525,550,257,470,507,527,300,258,359,263,178,567,0,
1,1775671255920,-2569,588,16123,2554638,51312,704938,0,0,0,253,303,235,289,205,305,475,475,300,347,419,110,0,
2,1775671255920,2713,-354,15606,3584557,-842994,-586430,0,0,0,518,546,266,466,509,525,282,240,353,249,165,537,0,
1,1775671255936,-2991,1837,12725,1880243,23212,421497,0,0,0,251,310,244,291,210,304,481,481,288,356,423,109,0,
2,1775671255936,3239,-459,17152,4166100,-1012814,-745255,0,0,0,505,546,264,464,499,518,268,218,351,239,154,491,0,
1,1775671255952,-2809,1186,10725,1491732,57421,166155,0,0,0,252,314,253,297,215,312,493,493,294,365,429,118,0,x
2,1775671255952,3613,-746,18951,4852713,-1216843,-944397,0,0,0,485,537,256,450,491,499,260,199,343,215,145,439,0,x
1,1775671255968,-2474,258,10437,1017701,114842,-23212,0,0,0,266,314,265,321,223,330,500,499,293,374,437,132,0,
2,1775671255968,4044,-670,20066,5478239,-1329242,-1116661,0,0,0,443,527,248,430,477,483,269,193,333,208,143,396,0,
1,1775671255984,-2201,330,10447,525344,139277,-101403,0,0,0,298,307,277,346,216,346,516,507,292,381,454,159,0,
2,1775671255984,4302,-349,20401,5990144,-1159422,-1307251,0,0,0,392,503,237,413,452,453,285,212,319,190,132,360,0,
1,1775671256000,-2029,713,10251,169820,125838,-100181,0,0,0,304,312,290,346,212,362,515,501,320,396,456,185,0,
2,1775671256000,3522,-502,20650,6372546,-728151,-1500285,0,0,0,348,478,233,382,420,422,306,247,292,169,126,322,0,
1,1775671256016,-1899,909,10117,13439,91629,-64751,0,0,0,316,318,276,350,217,349,529,507,299,400,471,194,0,
2,1775671256016,3216,-349,20612,6594901,-337197,-1661553,0,0,0,287,445,237,345,382,389,328,292,277,131,118,232,0,
1,1775671256032,-1828,1014,10107,-28099,20769,-37873,0,0,0,320,326,279,356,217,355,520,517,304,416,470,201,0,
2,1775671256032,4307,411,17726,6498384,-449596,-1814269,0,0,0,267,435,246,330,366,381,333,315,279,132,149,199,0,
1,1775671256048,-1904,1100,10074,-14660,-67195,-26878,0,0,0,319,334,282,357,224,361,524,519,305,416,470,205,0,
2,1775671256048,5317,2747,12127,5850867,-1070235,-2008524,0,0,0,262,437,247,332,368,386,334,317,283,141,165,197,0,
1,1775671256064,-2029,1148,9944,14660,-125838,-14660,0,0,0,322,338,279,358,227,362,528,520,305,418,475,206,0,
2,1775671256064,6393,9873,8437,3591887,-1544267,-1776396,0,0,0,259,439,245,336,371,387,333,312,277,139,161,194,0,
1,1775671256080,-2091,1191,9815,56199,-149051,0,0,0,0,326,342,284,362,228,364,533,519,308,419,478,208,0,
2,1775671256080,6532,15841,8925,-425162,-1141096,-857654,0,0,0,260,439,247,334,371,384,332,311,274,136,160,191,0,
1,1775671256096,-2153,1162,9782,103847,-146607,17104,0,0,0,329,342,285,362,224,366,539,518,314,419,481,211,0,
2,1775671256096,5211,11294,8844,-3064100,-835663,135612,0,0,0,259,440,245,335,373,384,334,315,276,134,159,190,0,
1,1775671256112,-2244,1105,9777,130725,-116064,31764,0,0,0,330,344,284,363,223,368,541,514,315,420,485,216,0,
2,1775671256112,5470,5398,5953,-3611435,-752585,559552,0,0,0,257,441,243,339,375,387,338,317,276,136,158,192,0,
1,1775671256128,-2249,1072,9758,134390,-58643,45204,0,0,0,332,347,283,366,224,370,541,507,314,423,488,223,0,
2,1775671256128,5575,4426,4479,-3238807,-116064,382401,0,0,0,257,441,246,341,375,387,340,318,275,135,156,191,0,
1,1775671256144,-2129,1072,9739,133168,-23212,51312,0,0,0,335,347,284,369,224,372,540,500,319,424,484,226,0,
2,1775671256144,3776,5939,5843,-3446501,500909,317649,0,0,0,259,442,248,341,376,387,341,322,273,134,151,189,0,
1,1775671256160,-2038,1072,9758,140499,-29321,56199,0,0,0,333,348,283,371,225,375,540,492,325,424,481,227,0,
2,1775671256160,1986,7025,7671,-4047593,593761,559552,0,0,0,255,442,244,337,375,387,343,322,275,134,155,189,0,
1,1775671256176,-2033,1052,9748,161268,-65973,61086,0,0,0,334,351,284,372,223,375,543,489,329,414,483,230,0,
2,1775671256176,2550,6317,7939,-4531398,448375,915076,0,0,0,258,441,245,343,378,394,343,325,275,136,155,192,0,
1,1775671256192,-2062,1028,9700,180816,-92851,67195,0,0,0,339,351,289,376,223,378,542,485,328,405,478,232,0,
2,1775671256192,3460,5407,7934,-4737870,615752,1062905,0,0,0,253,441,242,340,375,390,343,325,275,142,165,188,0,
1,1775671256208,-2105,1005,9643,188146,-95294,68416,0,0,0,339,352,291,381,231,385,538,478,328,409,474,242,0,
2,1775671256208,3259,5120,8691,-4838052,988379,1061683,0,0,0,257,443,247,341,377,391,343,326,275,142,167,191,0,
1,1775671256224,-2148,971,9609,180816,-73303,64751,0,0,0,339,352,293,384,231,381,539,473,331,400,465,247,0,
2,1775671256224,2191,5436,10404,-5053077,1236391,1120326,0,0,0,254,440,245,342,377,391,347,328,276,141,163,192,0,
1,1775671256240,-2158,928,9595,158824,-34208,58643,0,0,0,337,359,293,380,248,389,539,476,342,399,464,255,0,
2,1775671256240,1574,5618,12208,-5349957,1337794,1275486,0,0,0,259,442,247,344,377,391,353,329,281,142,160,191,0,
1,1775671256256,-2110,909,9595,139277,-6108,50090,0,0,0,338,359,288,385,260,391,538,474,347,398,460,270,0,
2,1775671256256,1526,5355,13993,-5648059,1415985,1431868,0,0,0,257,441,246,345,377,392,352,329,281,143,161,192,0,
1,1775671256272,-2062,909,9638,129503,6108,41538,0,0,0,347,357,285,396,269,399,535,467,351,398,464,274,0,
2,1775671256272,1550,4886,15965,-5897293,1501506,1513724,0,0,0,258,441,248,344,376,390,352,330,283,141,157,192,0,
1,1775671256288,-2057,923,9710,139277,1221,39095,0,0,0,354,360,280,409,274,404,536,458,355,402,450,285,0,
2,1775671256288,1631,4402,18028,-6082996,1552819,1499063,0,0,0,258,443,252,343,377,391,354,332,285,139,154,193,0,
1,1775671256304,-2067,904,9758,168598,-4886,43982,0,0,0,346,365,282,401,278,408,540,458,353,395,433,300,0,
2,1775671256304,1780,3972,20660,-6263812,1574810,1458746,0,0,0,258,444,253,344,379,394,356,332,286,140,156,196,0,
1,1775671256320,-2081,890,9782,207694,-9773,54977,0,0,0,337,368,289,393,283,420,540,451,358,384,418,314,0,
2,1775671256320,1976,3527,23144,-6377433,1565036,1522276,0,0,0,260,444,252,345,378,393,356,332,288,139,155,196,0,
1,1775671256336,-2124,875,9806,267558,-10995,74525,0,0,0,340,364,294,399,279,432,538,433,371,379,401,327,0,
2,1775671256336,2507,2096,25580,-6416528,1517389,1817934,0,0,0,261,445,251,342,374,389,356,330,287,136,152,194,0,
1,1775671256352,-2201,832,9830,331088,-7330,98960,0,0,0,349,362,308,399,267,442,539,410,387,378,379,345,0,
2,1775671256352,3364,-1378,27542,-6338337,1485624,2232101,0,0,0,260,445,250,343,372,390,356,327,288,139,153,193,0,
1,1775671256368,-2191,760,9940,386066,-1221,135612,0,0,0,352,371,322,401,266,458,542,380,400,371,359,372,0,
2,1775671256368,4259,-8245,28518,-6029239,1477072,2463008,0,0,0,264,446,253,350,378,394,361,329,292,133,144,193,0,
1,1775671256384,-2134,727,10480,411723,6108,167377,0,0,0,356,383,306,410,275,458,540,352,391,357,344,399,0,
2,1775671256384,5360,-18942,26901,-5283984,1259604,2017077,0,0,0,265,448,254,350,376,394,360,328,293,148,163,197,0,
1,1775671256400,-2163,756,10983,454483,3665,189368,0,0,0,362,386,306,407,272,469,521,321,399,349,310,424,0,
2,1775671256400,4278,-28432,22545,-4058588,1156978,978606,0,0,0,269,451,259,353,379,398,358,324,292,157,170,202,0,
1,1775671256416,-2239,703,10576,605978,-39095,201585,0,0,0,374,392,307,420,293,493,504,284,401,335,270,437,0,
2,1775671256416,-2220,-32639,18267,-2393370,1255938,-207694,0,0,0,267,448,257,350,374,395,358,325,295,149,164,198,0,
1,1775671256432,-2321,564,10299,784350,-83077,221133,0,0,0,380,401,291,422,308,506,503,264,415,318,235,462,0,
2,1775671256432,-7796,-33084,16467,-900415,608421,-668286,0,0,0,264,447,255,350,379,397,359,328,294,148,163,195,0,
1,1775671256448,-2474,445,10600,916297,-109955,263893,0,0,0,396,438,291,414,345,517,484,249,418,303,226,482,0,
2,1775671256448,-6527,-32428,14965,288328,-334754,-728151,0,0,0,266,448,258,351,377,397,361,327,294,149,163,198,0,
1,1775671256464,-2617,335,11203,1081231,-112399,333532,0,0,0,391,416,269,435,325,525,471,241,426,313,216,518,0,
2,1775671256464,-2617,-26857,14611,1464854,-756251,-767246,0,0,0,264,445,263,350,377,399,377,382,290,167,204,188,0,
1,1775671256480,-2546,258,11978,1331686,-90408,417831,0,0,0,400,424,283,432,311,525,450,227,421,287,198,539,0,
2,1775671256480,-287,-12155,16353,2378709,-922406,-681725,0,0,0,254,434,242,351,378,388,411,444,277,167,220,183,0,
1,1775671256496,-2493,191,12663,1717753,-70860,497244,0,0,0,410,426,258,473,367,541,417,222,423,273,194,552,0,
2,1775671256496,3383,16013,14802,2536312,-1222952,-282219,0,0,0,252,416,219,349,369,377,439,467,274,171,233,178,0,
1,1775671256512,-2498,100,13247,2123367,-69638,566882,0,0,0,416,418,230,478,391,541,385,213,430,275,189,557,0,
2,1775671256512,5034,18334,6968,2566855,-1681101,120951,0,0,0,254,403,205,348,365,373,453,481,279,196,272,170,0,
1,1775671256528,-2737,138,13917,2593733,-65973,635299,0,0,0,413,407,225,460,382,522,351,209,432,267,185,557,0,
2,1775671256528,2517,4426,7035,3827681,-1519832,411723,0,0,0,254,400,196,352,368,373,465,500,282,229,322,163,0,
1,1775671256544,-3479,110,14496,3126408,9773,759916,0,0,0,409,410,236,447,365,511,325,200,416,246,171,555,0,
2,1775671256544,-1914,-3948,15663,4715879,-532674,482583,0,0,0,257,406,207,357,366,386,479,513,285,277,382,164,0,
1,1775671256560,-4106,100,15448,3740938,135612,967610,0,0,0,410,410,243,427,339,503,289,185,406,224,148,535,0,
2,1775671256560,-2904,-306,19865,3976732,85521,-107512,0,0,0,259,413,246,358,361,405,492,525,294,347,455,169,0,
1,1775671256576,-4876,43,16989,4335921,262672,1193630,0,0,0,408,394,242,405,318,483,244,183,406,203,138,489,0,
2,1775671256576,650,2684,17937,2939483,130725,-619417,0,0,0,270,420,272,363,357,404,506,533,293,372,471,173,0,
1,1775671256592,-6508,-301,19703,5084842,442266,1511280,0,0,0,389,383,241,399,305,461,236,181,380,187,141,429,0,
2,1775671256592,2909,1631,14122,2052507,19547,-338419,0,0,0,283,431,294,372,361,409,518,534,283,377,467,178,0,
1,1775671256608,-8456,-459,21780,5727472,654847,1871691,0,0,0,366,358,226,391,276,431,235,165,363,191,126,356,0,
2,1775671256608,1943,751,11294,1281595,-17104,15882,0,0,0,294,442,322,382,368,418,533,541,290,385,458,199,0,
1,1775671256624,-8935,-23,22483,6255260,797790,2321287,0,0,0,326,356,221,352,287,396,251,188,338,183,141,296,0,
2,1775671256624,1139,832,10519,745255,-14660,53756,0,0,0,300,447,325,390,376,426,541,542,295,397,473,207,0,
1,1775671256640,-7705,947,22962,6698748,875980,2698802,0,0,0,288,326,225,292,242,352,275,225,311,175,180,223,0,
2,1775671256640,1306,985,10528,367740,-62308,13439,0,0,0,326,453,340,399,378,431,555,549,304,407,472,211,0,
1,1775671256656,-7958,1966,22215,7055493,1174082,2897944,0,0,0,250,286,226,265,202,298,317,251,283,182,216,143,0,
2,1775671256656,1402,1124,10514,166155,-105068,0,0,0,0,339,462,334,403,381,430,546,552,296,410,480,224,0,
1,1775671256672,-9571,3187,17659,7180110,1579697,3079982,0,0,0,259,275,238,262,176,289,334,258,280,188,232,125,0,
2,1775671256672,1268,1368,10241,79412,-94073,3665,0,0,0,345,466,330,404,385,432,552,555,299,407,480,227,0,
1,1775671256688,-11050,6566,11447,6756169,1769065,3329215,0,0,0,252,282,236,261,182,291,333,264,278,189,243,123,0,
2,1775671256688,1249,1560,10098,74525,-108734,-1221,0,0,0,352,473,332,411,389,435,556,556,301,406,474,229,0,
1,1775671256704,-10634,13725,9274,4483750,1067792,2850297,0,0,0,251,289,238,261,188,293,333,267,278,192,245,124,0,
2,1775671256704,1225,1651,10117,107512,-145385,-12217,0,0,0,362,479,333,414,394,438,558,549,302,410,473,235,0,
1,1775671256720,-6925,19162,9734,161268,240680,970053,0,0,0,254,291,240,260,191,294,334,270,278,190,246,125,0,
2,1775671256720,1110,1684,10131,177150,-130725,-19547,0,0,0,371,483,336,419,398,444,560,543,303,418,466,242,0,
1,1775671256736,-5513,14491,8892,-2855184,626747,-1070235,0,0,0,249,293,241,257,191,294,336,271,278,189,247,126,0,
2,1775671256736,1048,1660,10117,248011,-74525,-23212,0,0,0,377,485,338,421,398,447,562,539,308,411,446,249,0,
1,1775671256752,-7657,8303,6159,-3889989,781907,-1898569,0,0,0,240,294,243,255,191,294,339,271,279,192,245,128,0,
2,1775671256752,1091,1564,10031,295658,-17104,-23212,0,0,0,385,487,337,419,396,445,563,534,312,382,406,258,0,
1,1775671256768,-8858,5101,4158,-3453832,-267558,-1143539,0,0,0,235,293,242,254,191,294,341,274,282,191,247,127,0,
2,1775671256768,1177,1474,9954,315206,-1221,-21991,0,0,0,392,489,340,422,398,449,559,533,315,319,342,276,0,
1,1775671256784,-6144,5259,4977,-3309667,-1199739,-317649,0,0,0,234,295,243,253,190,293,342,276,284,189,248,125,0,
2,1775671256784,1249,1421,9911,316428,-26878,-26878,0,0,0,398,492,344,428,404,456,552,535,325,242,276,295,0,
1,1775671256800,-2474,6322,7298,-3821572,-1230282,-87964,0,0,0,234,294,242,258,193,295,342,276,281,190,247,123,0,
2,1775671256800,1234,1387,9882,321315,-62308,-36651,0,0,0,409,498,338,429,405,451,548,526,328,261,269,299,0,
1,1775671256816,-2479,6140,8552,-4526511,-924849,-449596,0,0,0,235,294,242,259,192,298,344,278,283,191,249,127,0,
2,1775671256816,1186,1330,9863,328645,-81855,-52534,0,0,0,417,498,339,437,413,458,540,527,343,356,318,296,0,
1,1775671256832,-3220,5364,9428,-5056742,-1056796,-803898,0,0,0,235,298,242,260,192,298,345,278,283,194,249,130,0,
2,1775671256832,1143,1287,9844,329867,-78190,-65973,0,0,0,422,502,343,434,405,456,553,498,331,275,270,321,0,
1,1775671256848,-3158,4489,10428,-5281540,-1491732,-1056796,0,0,0,236,298,245,260,191,297,346,277,283,190,247,126,0,
2,1775671256848,1148,1244,9839,318871,-70860,-68416,0,0,0,425,504,343,434,408,472,556,500,348,249,229,342,0,
1,1775671256864,-2589,3876,11931,-5349957,-1795943,-1335351,0,0,0,237,298,245,261,195,298,345,279,284,190,247,126,0,
2,1775671256864,1162,1210,9834,315206,-75747,-65973,0,0,0,435,508,340,447,417,477,557,487,346,240,217,353,0,
1,1775671256880,-2713,3426,13754,-5442809,-1932777,-1627344,0,0,0,240,299,246,262,190,295,340,274,282,193,248,127,0,
2,1775671256880,1158,1167,9834,322536,-87964,-61086,0,0,0,442,513,341,448,412,484,562,472,353,245,204,373,0,
1,1775671256896,-3642,2986,16104,-5655390,-2021963,-1832595,0,0,0,241,299,243,265,191,295,345,275,282,195,246,126,0,
2,1775671256896,1143,1134,9887,339641,-94073,-61086,0,0,0,443,513,350,448,419,488,555,460,361,243,196,393,0,
1,1775671256912,-4383,2297,18578,-5921727,-2111150,-1909564,0,0,0,239,299,243,266,193,295,347,278,282,196,247,127,0,
2,1775671256912,1148,1095,10007,367740,-95294,-62308,0,0,0,452,517,362,450,423,493,513,440,382,238,186,409,0,
1,1775671256928,-4848,976,21397,-6179512,-2106263,-1959655,0,0,0,238,300,242,266,195,295,349,279,283,196,246,128,0,
2,1775671256928,1172,1062,10122,404392,-91629,-67195,0,0,0,461,523,353,458,437,499,524,427,376,241,180,432,0,
1,1775671256944,-5398,-311,23546,-6246707,-2029294,-2120924,0,0,0,238,300,242,265,194,296,350,278,286,197,244,129,0,
2,1775671256944,1196,995,10189,467922,-75747,-79412,0,0,0,469,526,352,461,446,509,544,412,367,245,177,448,0,
1,1775671256960,-6283,-1919,25738,-6144082,-1953547,-2509434,0,0,0,238,302,244,263,196,297,348,280,284,195,250,128,0,
2,1775671256960,1215,914,10193,532674,-57421,-95294,0,0,0,480,530,359,461,446,515,542,387,368,247,173,464,0,
1,1775671256976,-7293,-4862,27934,-5957157,-2036624,-3059213,0,0,0,239,304,244,263,199,298,347,283,282,195,254,126,0,
2,1775671256976,1244,847,10236,613308,-20769,-120951,0,0,0,489,536,361,469,452,518,532,358,370,248,168,488,0,
1,1775671256992,-8040,-10734,29686,-5728694,-2309070,-3477044,0,0,0,239,303,242,267,197,299,353,282,285,199,249,125,0,
2,1775671256992,1316,808,10366,696386,35430,-155159,0,0,0,495,540,358,479,459,522,520,331,376,256,168,512,0,
1,1775671257008,-8312,-18329,27609,-5442809,-2355496,-3104417,0,0,0,240,303,240,272,200,300,356,283,287,199,253,122,0,
2,1775671257008,1464,732,10758,811229,111177,-199142,0,0,0,502,543,353,482,461,517,507,305,383,269,168,533,0,
1,1775671257024,-7465,-27910,21746,-4830722,-2381152,-1833817,0,0,0,234,304,239,271,202,305,355,277,286,204,246,122,0,
2,1775671257024,1478,626,11390,996932,127059,-239459,0,0,0,508,548,348,495,469,519,487,279,387,274,169,558,0,
1,1775671257040,-1239,-33974,16195,-3860668,-2566855,40317,0,0,0,234,304,236,271,196,303,350,267,281,212,246,124,0,
2,1775671257040,1306,555,11950,1295034,102625,-255341,0,0,0,517,549,328,491,480,522,467,260,387,283,178,579,0,
1,1775671257056,9145,-37003,14343,-2505769,-1901012,1496619,0,0,0,238,304,238,270,196,303,358,273,284,215,248,125,0,
2,1775671257056,1162,507,12514,1656666,140499,-254119,0,0,0,524,552,312,488,489,535,437,259,390,278,184,584,0,
1,1775671257072,12778,-38195,14041,-1022588,-278554,2068389,0,0,0,240,305,240,267,194,298,356,273,284,212,248,124,0,
2,1775671257072,1373,440,13160,2067167,196698,-254119,0,0,0,518,552,289,494,504,547,397,255,388,274,183,596,0,
1,1775671257088,7245,-34859,14189,478918,1254717,2069611,0,0,0,242,285,237,267,184,289,395,319,282,239,287,113,0,
2,1775671257088,1890,387,13850,2555860,158824,-288328,0,0,0,527,554,268,493,515,548,360,260,401,274,187,601,0,
1,1775671257104,904,-15104,17181,2037846,2432465,1623679,0,0,0,235,266,188,268,175,270,437,385,265,269,351,93,0,
2,1775671257104,2311,244,14314,3145955,7330,-386066,0,0,0,520,551,254,489,517,543,318,245,396,276,191,602,0,
1,1775671257120,-5092,12390,16353,2834414,3814242,161268,0,0,0,242,253,174,271,162,251,454,426,261,287,383,82,0,
2,1775671257120,2526,95,14922,3704286,-122173,-500909,0,0,0,522,545,247,499,526,536,291,235,388,273,186,602,0,
1,1775671257136,-5685,18396,10366,3301115,4239404,-1451415,0,0,0,246,248,159,280,157,243,464,455,256,313,403,72,0,
2,1775671257136,3460,215,16353,4405560,-240680,-679282,0,0,0,522,540,244,486,521,534,267,206,384,258,170,586,0,
1,1775671257152,3144,2335,11753,4548502,2812423,-1448972,0,0,0,247,250,158,286,163,248,476,476,262,346,418,74,0,
2,1775671257152,4967,339,18602,5224119,-390953,-971275,0,0,0,515,531,245,480,507,536,258,175,384,241,154,535,0,
1,1775671257168,5857,-1746,17937,4550946,1331686,-102625,0,0,0,254,261,174,290,168,262,491,491,275,377,431,84,0,
2,1775671257168,5733,191,21962,6147747,-558330,-1340238,0,0,0,486,516,243,480,494,527,260,163,379,221,144,462,0,
1,1775671257184,210,191,19999,3576005,444709,1003040,0,0,0,261,273,196,300,174,284,504,503,287,398,441,94,0,
2,1775671257184,5594,354,26039,7022506,-531452,-1580919,0,0,0,430,494,226,457,473,497,266,166,363,201,137,395,0,
1,1775671257200,-5537,574,17032,2285857,229685,654847,0,0,0,263,275,226,312,189,314,518,517,302,409,450,114,0,
2,1775671257200,5283,1435,29040,7858170,-116064,-1753183,0,0,0,366,470,208,416,440,454,283,191,332,184,128,342,0,
1,1775671257216,-3785,-134,12423,1081231,162490,-162490,0,0,0,266,284,245,322,195,338,536,535,306,426,465,146,0,
2,1775671257216,5120,2526,29566,8436048,602313,-1943773,0,0,0,309,449,220,366,405,410,308,243,298,145,115,276,0,
1,1775671257232,-1641,253,10145,456927,96516,-311541,0,0,0,278,297,256,344,216,353,539,536,326,422,468,181,0,
2,1775671257232,6494,3259,27824,8765916,1222952,-2223549,0,0,0,259,427,232,336,371,377,317,277,288,106,99,191,0,
1,1775671257248,-1785,851,10098,288328,46425,-123394,0,0,0,294,292,272,352,202,361,554,533,344,420,469,195,0,
2,1775671257248,9356,7279,18363,8566774,1474628,-2889392,0,0,0,270,431,244,338,371,387,322,288,298,107,105,193,0,
1,1775671257264,-2345,1119,10265,240680,50090,-12217,0,0,0,304,306,268,361,209,371,552,525,339,427,478,217,0,
