sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,grass
2,1775670242064,1158,1670,10064,106290,-80634,-2443,0,0,0,401,464,338,415,397,421,543,540,308,303,332,226,0,
1,1775670242080,-2718,-1162,13869,2431243,5165476,-486248,0,0,0,251,307,256,253,194,300,327,270,262,227,274,140,0,
2,1775670242080,1201,1579,10031,118507,-51312,-10995,0,0,0,404,460,338,417,381,429,558,533,300,349,375,222,0,
1,1775670242096,-5125,-1679,11505,1924225,5514891,-1016479,0,0,0,242,325,251,251,201,291,329,276,261,228,275,136,0,
2,1775670242096,1268,1541,9983,103847,-45204,-17104,0,0,0,401,460,340,416,379,425,556,532,298,344,366,224,0,
1,1775670242112,-10739,301,8748,1391551,3703065,-2118480,0,0,0,233,334,252,247,209,291,323,279,259,217,276,136,0,
2,1775670242112,1268,1598,9997,97738,-58643,-24434,0,0,0,404,461,347,414,375,426,563,533,304,347,370,226,0,
1,1775670242128,-11371,3517,8011,597426,1202182,-4207639,0,0,0,226,338,252,244,214,293,318,283,258,209,279,137,0,
2,1775670242128,1210,1694,10045,122173,-59864,-32986,0,0,0,407,463,359,414,377,433,565,533,308,345,369,234,0,
1,1775670242144,-9648,3469,7365,-51312,861319,-6085439,0,0,0,223,338,252,245,217,294,317,285,256,208,286,136,0,
2,1775670242144,1186,1718,10054,182037,-34208,-41538,0,0,0,410,466,353,413,380,432,564,539,319,304,325,250,0,
1,1775670242160,-10217,2397,5963,-228463,806342,-6162408,0,0,0,224,337,252,246,218,295,319,288,256,209,291,134,0,
2,1775670242160,1191,1617,9978,233350,-1221,-45204,0,0,0,414,469,348,416,382,434,560,535,328,268,285,260,0,
1,1775670242176,-9164,2579,5407,-227241,177150,-4872261,0,0,0,225,338,253,244,217,294,322,293,259,208,292,135,0,
2,1775670242176,1196,1536,9906,267558,25656,-50090,0,0,0,418,472,351,420,386,440,563,530,330,273,286,263,0,
1,1775670242192,-6144,3924,5929,-494800,-134390,-3593109,0,0,0,225,338,254,244,218,293,320,291,255,211,295,135,0,
2,1775670242192,1215,1493,9877,278554,45204,-53756,0,0,0,420,473,357,423,387,446,563,522,331,287,293,271,0,
1,1775670242208,-5029,4637,6097,-915076,73303,-2929709,0,0,0,226,339,256,244,220,293,319,289,253,214,297,135,0,
2,1775670242208,1258,1459,9873,291993,62308,-56199,0,0,0,423,476,357,428,388,451,558,516,336,264,264,286,0,
1,1775670242224,-5441,4584,6049,-1403768,233350,-2569299,0,0,0,224,334,252,249,226,296,320,289,253,215,293,133,0,
2,1775670242224,1301,1407,9887,310319,73303,-59864,0,0,0,425,478,353,431,392,458,556,514,343,240,235,300,0,
1,1775670242240,-5652,4292,6408,-1855808,167377,-2362826,0,0,0,221,331,246,249,229,299,323,291,257,210,290,133,0,
2,1775670242240,1330,1330,9868,310319,68416,-63529,0,0,0,423,475,356,430,393,464,557,509,347,242,230,315,0,
1,1775670242256,-5738,3795,7169,-2268753,41538,-2367713,0,0,0,221,335,257,245,223,311,323,291,266,211,289,140,0,
2,1775670242256,1368,1282,9849,301767,54977,-64751,0,0,0,427,479,370,431,392,469,561,505,355,243,220,331,0,
1,1775670242272,-6360,3091,7848,-2574186,-56199,-2476447,0,0,0,226,340,258,245,223,295,324,294,256,213,293,133,0,
2,1775670242272,1416,1273,9892,294437,30543,-63529,0,0,0,432,485,361,434,396,473,561,496,360,243,214,343,0,
1,1775670242288,-7264,2469,8513,-2792875,-204028,-2513099,0,0,0,225,341,258,240,220,297,329,295,261,210,294,133,0,
2,1775670242288,1450,1249,9949,300545,6108,-63529,0,0,0,430,481,360,433,399,483,562,481,364,240,203,354,0,
1,1775670242304,-8155,2062,9255,-2961474,-388510,-2454456,0,0,0,228,339,257,244,218,293,332,295,262,210,290,131,0,
2,1775670242304,1454,1196,9964,313984,-17104,-69638,0,0,0,431,479,350,432,395,481,562,472,361,240,199,364,0,
1,1775670242320,-8944,1464,10212,-3166725,-604756,-2346944,0,0,0,228,338,254,243,216,292,330,292,260,211,292,133,0,
2,1775670242320,1430,1119,9930,322536,-37873,-75747,0,0,0,431,478,350,439,397,487,564,466,357,237,191,370,0,
1,1775670242336,-9495,641,11251,-3335324,-823446,-2249205,0,0,0,229,338,254,241,213,290,326,289,259,218,296,136,0,
2,1775670242336,1407,1062,9925,326202,-50090,-79412,0,0,0,434,479,354,440,399,488,565,459,361,241,187,382,0,
1,1775670242352,-9806,-124,12333,-3390302,-1051909,-2208888,0,0,0,230,339,257,242,212,290,324,289,261,218,294,136,0,
2,1775670242352,1397,1043,9968,332310,-52534,-81855,0,0,0,441,490,362,440,403,494,565,448,367,240,184,397,0,
1,1775670242368,-10040,-837,13524,-3382971,-1357342,-2257757,0,0,0,231,336,261,242,210,293,325,290,263,212,288,136,0,
2,1775670242368,1397,1024,10016,346971,-48869,-81855,0,0,0,443,495,366,439,406,494,568,438,371,237,181,413,0,
1,1775670242384,-9964,-1459,14477,-3291341,-1674992,-2437352,0,0,0,233,326,262,242,205,295,325,288,263,208,285,136,0,
2,1775670242384,1411,961,10054,366519,-47647,-83077,0,0,0,445,497,365,439,405,492,570,425,376,251,180,419,0,
1,1775670242400,-9562,-2115,15477,-3122743,-1997529,-2693915,0,0,0,231,314,260,239,215,292,323,284,262,207,285,133,0,
2,1775670242400,1402,861,10054,382401,-42760,-83077,0,0,0,449,501,363,444,407,497,569,412,380,252,178,427,0,
1,1775670242416,-8915,-2263,16252,-3000570,-2168571,-2910161,0,0,0,230,315,259,233,232,289,325,283,264,206,285,131,0,
2,1775670242416,1378,780,10031,395840,-31764,-85521,0,0,0,455,508,362,452,413,504,564,400,380,247,173,441,0,
1,1775670242432,-8437,-2321,16860,-3006678,-2244318,-3065321,0,0,0,236,319,262,244,201,295,330,285,264,210,282,134,0,
2,1775670242432,1368,741,10045,415388,-12217,-89186,0,0,0,458,510,368,458,423,509,555,385,380,248,170,453,0,
1,1775670242448,-8178,-2909,17090,-3106860,-2266310,-3109304,0,0,0,236,320,261,247,204,295,327,285,260,207,281,136,0,
2,1775670242448,1407,698,10102,444709,2443,-94073,0,0,0,457,506,367,462,429,513,543,365,378,260,178,462,0,
1,1775670242464,-6829,-4517,16712,-3089756,-2388483,-2904053,0,0,0,234,318,259,243,202,295,327,295,263,201,275,132,0,
2,1775670242464,1474,617,10117,478918,15882,-102625,0,0,0,460,510,357,460,427,514,535,348,372,282,198,471,0,
1,1775670242480,-4264,-6355,16731,-2915048,-2482556,-2517986,0,0,0,241,318,258,256,206,299,338,285,264,225,274,127,0,
2,1775670242480,1564,512,10074,518013,26878,-120951,0,0,0,468,517,362,461,433,520,539,333,382,297,210,482,0,
1,1775670242496,-2211,-8614,16874,-2700024,-2221106,-1988977,0,0,0,242,318,255,255,207,296,339,281,264,229,274,127,0,
2,1775670242496,1670,445,10126,557109,34208,-150272,0,0,0,465,525,351,469,441,519,535,323,385,284,191,495,0,
1,1775670242512,-1306,-11356,16185,-2560747,-1883908,-1428202,0,0,0,238,318,261,256,205,302,334,277,267,229,275,136,0,
2,1775670242512,1732,411,10342,618195,34208,-188146,0,0,0,471,517,345,478,445,517,517,299,379,271,174,505,0,
1,1775670242528,-100,-14888,14390,-2383596,-1685988,-866206,0,0,0,236,321,264,253,207,305,328,278,267,220,282,139,0,
2,1775670242528,1737,382,10567,723264,18325,-217468,0,0,0,471,509,333,492,457,533,509,274,380,346,231,512,0,
1,1775670242544,2163,-18717,12457,-1831373,-1413542,-395840,0,0,0,234,322,263,249,205,305,324,278,267,216,287,139,0,
2,1775670242544,1799,320,10758,871093,1221,-251676,0,0,0,492,519,333,479,458,528,498,263,388,298,195,526,0,
1,1775670242560,3933,-21344,11179,-983493,-984714,-74525,0,0,0,231,321,261,247,203,306,326,283,271,214,287,141,0,
2,1775670242560,1904,210,10988,1067792,0,-300545,0,0,0,492,530,329,489,461,537,443,290,400,271,170,532,0,
1,1775670242576,4594,-21440,10935,2443,-461814,0,0,0,0,232,321,263,248,205,305,331,285,271,216,286,140,0,
2,1775670242576,1981,57,11328,1310916,19547,-365297,0,0,0,500,531,325,488,466,535,451,255,405,260,161,547,0,
1,1775670242592,3890,-19545,11380,863763,32986,-131946,0,0,0,232,320,261,247,205,297,333,288,267,218,288,136,0,
2,1775670242592,2000,-105,11691,1577254,48869,-431270,0,0,0,507,536,312,484,468,532,440,233,405,265,168,559,0,
1,1775670242608,2780,-16994,12289,1698205,472809,-320093,0,0,0,231,309,248,250,198,290,356,317,263,234,306,126,0,
2,1775670242608,1938,-258,12165,1907121,91629,-499687,0,0,0,500,532,286,484,477,536,409,226,420,261,170,562,0,
1,1775670242624,2526,-9126,14218,2408030,1191187,-746477,0,0,0,236,288,228,264,187,286,410,372,254,276,343,108,0,
2,1775670242624,1995,-363,12696,2258979,138055,-565661,0,0,0,499,527,266,476,480,537,379,218,434,255,167,562,0,
1,1775670242640,-124,8566,13965,2816088,2334726,-1546710,0,0,0,230,268,195,263,165,259,444,415,244,284,386,101,0,
2,1775670242640,2268,-358,13572,2697580,177150,-642630,0,0,0,504,525,255,471,476,534,346,198,437,256,163,561,0,
1,1775670242656,-703,16755,10983,2773328,2627942,-1964542,0,0,0,247,262,213,270,158,260,460,460,253,321,412,99,0,
2,1775670242656,3091,-363,15027,3262020,146607,-755029,0,0,0,499,518,245,475,473,528,323,174,425,259,159,554,0,
1,1775670242672,2517,10466,12098,3210707,2189341,-1502728,0,0,0,247,265,267,272,160,294,471,471,289,356,427,114,0,
2,1775670242672,4441,-335,17161,4046371,74525,-967610,0,0,0,489,506,240,470,470,518,311,162,408,250,153,524,0,
1,1775670242688,5407,-378,18253,3692069,1252273,-234572,0,0,0,254,275,248,284,170,290,476,476,279,368,428,102,0,
2,1775670242688,5762,-291,20081,5018868,58643,-1303586,0,0,0,471,495,241,463,462,513,288,155,397,225,139,462,0,
1,1775670242704,1818,-1359,18875,2744006,382401,536339,0,0,0,253,287,253,299,189,307,487,486,272,373,432,109,0,
2,1775670242704,6384,-382,23656,6047565,318871,-1642005,0,0,0,429,474,225,453,448,500,278,156,379,205,128,392,0,
1,1775670242720,-2450,784,14539,1572367,-257785,525344,0,0,0,261,296,255,325,198,323,493,492,282,378,438,140,0,
2,1775670242720,6657,-454,26685,6991963,923628,-1943773,0,0,0,381,455,204,431,425,472,280,168,350,189,123,337,0,
1,1775670242736,-3642,1809,9920,968832,-447153,53756,0,0,0,285,298,265,335,197,339,519,490,286,385,455,181,0,
2,1775670242736,5628,248,27216,7448890,1692096,-2249205,0,0,0,341,445,208,394,404,438,297,186,323,170,116,313,0,
1,1775670242752,-2636,722,9332,753807,-277332,-129503,0,0,0,302,308,278,345,204,353,522,491,299,392,457,195,0,
2,1775670242752,5360,1277,25666,7610159,2366491,-2605951,0,0,0,300,419,225,359,372,399,305,242,289,131,105,236,0,
1,1775670242768,-2225,301,9868,485026,-97738,-142942,0,0,0,314,315,283,367,217,362,531,487,316,408,460,213,0,
2,1775670242768,6211,3062,19995,7582059,2900388,-3044552,0,0,0,270,414,236,324,354,375,306,278,277,130,160,197,0,
1,1775670242784,-2316,842,10251,276111,30543,-94073,0,0,0,331,324,286,381,217,375,535,484,330,422,466,250,0,
2,1775670242784,5259,7145,11744,7108027,2487443,-3576005,0,0,0,264,414,238,324,355,380,309,287,279,136,167,194,0,
1,1775670242800,-2215,1229,10323,221133,95294,-43982,0,0,0,337,328,289,387,217,383,536,483,341,424,468,272,0,
2,1775670242800,2459,11911,8767,5590638,988379,-3787364,0,0,0,264,414,236,324,352,377,311,284,273,140,164,193,0,
1,1775670242816,-1895,1206,10279,254119,62308,-6108,0,0,0,330,328,287,388,229,379,544,480,339,423,464,281,0,
2,1775670242816,1253,16826,8714,1404990,-875980,-2752558,0,0,0,267,416,236,324,349,372,312,284,264,141,161,191,0,
1,1775670242832,-1809,1139,10217,280998,-26878,9773,0,0,0,328,333,284,386,239,380,548,474,333,422,459,295,0,
2,1775670242832,2847,15486,8724,-2945592,-1693318,-1299921,0,0,0,270,419,236,325,351,372,316,287,262,142,160,191,0,
1,1775670242848,-1966,1186,10174,300545,-101403,25656,0,0,0,327,332,283,391,242,390,547,466,344,408,457,309,0,
2,1775670242848,4747,8035,7753,-5517334,-1528384,-311541,0,0,0,267,419,236,324,350,370,317,287,263,143,162,190,0,
1,1775670242864,-2019,1162,10031,334754,-128281,52534,0,0,0,327,339,281,394,249,392,546,462,340,404,458,318,0,
2,1775670242864,4379,4513,5843,-5139820,-1156978,-381179,0,0,0,262,419,236,323,350,370,316,286,262,143,167,188,0,
1,1775670242880,-2067,1028,9786,350636,-136833,74525,0,0,0,332,338,287,393,239,403,544,447,346,397,442,332,0,
2,1775670242880,3823,4321,4709,-4652349,-733038,-487470,0,0,0,259,422,237,327,355,375,315,287,262,145,170,187,0,
1,1775670242896,-2120,871,9576,318871,-117286,86742,0,0,0,326,338,274,405,243,407,558,455,349,378,434,323,0,
2,1775670242896,3149,5876,5470,-4786740,-171042,-389732,0,0,0,256,422,237,329,355,375,316,285,260,150,172,189,0,
1,1775670242912,-2077,842,9552,249233,-79412,92851,0,0,0,334,340,279,406,239,416,548,455,352,380,431,325,0,
2,1775670242912,1895,6154,7461,-5341405,337197,-101403,0,0,0,259,423,240,330,354,375,319,285,261,156,176,188,0,
1,1775670242928,-2014,875,9629,190589,-58643,94073,0,0,0,335,339,288,410,238,412,547,453,353,385,425,326,0,
2,1775670242928,799,5541,9097,-5715255,629191,218689,0,0,0,257,423,238,328,354,377,316,285,261,158,183,191,0,
1,1775670242944,-2048,914,9681,163711,-40317,92851,0,0,0,325,344,277,404,247,419,552,442,352,375,418,335,0,
2,1775670242944,746,4584,9978,-5758015,778242,481361,0,0,0,257,425,241,330,358,381,316,285,265,159,186,191,0,
1,1775670242960,-2086,928,9667,157603,-8552,92851,0,0,0,328,349,273,408,255,422,551,435,356,378,416,338,0,
2,1775670242960,904,4249,10753,-5703037,982271,590095,0,0,0,251,423,237,326,357,379,308,285,260,156,188,187,0,
1,1775670242976,-2048,914,9629,166155,24434,92851,0,0,0,329,350,278,407,256,431,545,420,363,376,412,346,0,
2,1775670242976,622,4714,12194,-5725029,1221730,593761,0,0,0,255,426,241,326,356,378,315,289,264,160,193,188,0,
1,1775670242992,-1971,856,9619,177150,37873,86742,0,0,0,332,352,281,404,253,435,542,409,360,374,403,348,0,
2,1775670242992,239,5226,14060,-6007248,1241278,552222,0,0,0,257,427,242,327,356,378,317,289,265,166,196,189,0,
1,1775670243008,-1923,813,9629,184481,32986,78190,0,0,0,334,355,277,405,257,440,542,402,355,374,393,355,0,
2,1775670243008,440,5025,16027,-6355441,1191187,467922,0,0,0,258,425,241,327,356,377,318,290,266,160,192,188,0,
1,1775670243024,-1876,799,9676,193033,10995,69638,0,0,0,333,355,275,412,263,445,542,392,357,372,384,370,0,
2,1775670243024,856,4355,17894,-6508158,1242499,332310,0,0,0,256,424,241,330,357,379,319,289,266,160,188,189,0,
1,1775670243040,-1890,775,9743,208915,-13439,67195,0,0,0,342,356,278,419,259,434,540,384,359,369,373,371,0,
2,1775670243040,1091,3962,20177,-6594901,1321912,241902,0,0,0,256,424,240,332,357,380,320,290,268,159,183,191,0,
1,1775670243056,-1981,741,9753,232128,-24434,83077,0,0,0,346,351,283,405,259,437,534,376,360,366,359,370,0,
2,1775670243056,1397,3646,23120,-6687752,1368338,315206,0,0,0,258,424,240,327,350,375,309,291,274,155,177,188,0,
1,1775670243072,-2067,713,9734,256563,-10995,107512,0,0,0,365,360,301,410,258,446,531,365,357,358,355,383,0,
2,1775670243072,1761,2258,26073,-6758613,1429424,777020,0,0,0,259,424,242,328,349,376,308,287,277,158,179,186,0,
1,1775670243088,-2100,679,9748,293215,14660,140499,0,0,0,375,371,285,414,271,458,536,363,373,358,339,407,0,
2,1775670243088,2148,-1761,28638,-6658431,1659109,1591914,0,0,0,261,424,243,338,355,383,326,284,275,167,187,189,0,
1,1775670243104,-2072,650,9853,346971,31764,178372,0,0,0,360,385,296,435,279,464,532,342,381,384,320,401,0,
2,1775670243104,2187,-9475,30174,-6273586,2036624,2279749,0,0,0,261,424,241,342,355,386,328,281,276,175,193,191,0,
1,1775670243120,-1995,626,10002,436157,7330,218689,0,0,0,385,410,287,473,320,469,507,329,384,370,317,414,0,
2,1775670243120,2340,-22067,29179,-5407379,1883908,2262644,0,0,0,263,425,242,340,355,386,334,284,280,179,192,193,0,
1,1775670243136,-1990,579,10088,524122,-41538,246789,0,0,0,393,407,298,478,330,481,505,305,399,350,280,432,0,
2,1775670243136,2244,-33395,23919,-4028045,1402546,1440420,0,0,0,263,423,241,343,358,388,334,284,280,179,192,193,0,
1,1775670243152,-2033,550,10289,626747,-107512,266337,0,0,0,386,399,310,477,314,508,499,280,409,331,253,454,0,
2,1775670243152,-1923,-38142,18200,-2193006,1154535,152716,0,0,0,262,423,241,341,356,387,334,285,282,180,194,198,0,
1,1775670243168,-2067,564,10725,774577,-193033,283441,0,0,0,389,402,299,475,316,525,488,259,406,304,233,482,0,
2,1775670243168,-6551,-38851,15477,-590095,675616,-647517,0,0,0,261,424,239,340,354,387,341,292,287,180,196,198,0,
1,1775670243184,-2053,473,11150,987158,-243124,289550,0,0,0,406,415,277,471,343,534,465,242,398,288,215,502,0,
2,1775670243184,-7422,-35620,15099,867428,-195476,-719599,0,0,0,258,423,241,341,361,385,355,365,274,169,212,183,0,
1,1775670243200,-2005,282,11466,1260825,-266337,284663,0,0,0,421,423,262,464,371,543,436,231,405,284,203,523,0,
2,1775670243200,-3211,-19578,17793,2293188,-1018923,-259006,0,0,0,248,405,221,339,352,375,399,435,266,186,243,175,0,
1,1775670243216,-2316,9,11873,1557706,-245567,301767,0,0,0,423,427,254,463,376,550,406,223,425,276,189,543,0,
2,1775670243216,2785,10610,17032,3115412,-1932777,348193,0,0,0,253,381,211,341,336,370,436,462,265,172,232,175,0,
1,1775670243232,-2703,-229,12658,1882686,-189368,371406,0,0,0,424,441,246,489,371,546,375,220,442,272,178,541,0,
2,1775670243232,4752,22158,9724,3138625,-2731789,871093,0,0,0,251,367,207,335,326,371,445,482,259,250,333,168,0,
1,1775670243248,-2986,-38,13730,2304183,-92851,486248,0,0,0,434,462,222,508,402,525,347,223,437,273,185,536,0,
2,1775670243248,282,9174,8475,3863111,-2582738,960280,0,0,0,256,369,212,337,324,376,463,492,264,258,347,168,0,
1,1775670243264,-3651,162,14395,2842966,128281,638965,0,0,0,423,462,215,483,416,523,295,217,420,242,174,538,0,
2,1775670243264,-5915,-5293,16649,4681671,-1290147,532674,0,0,0,263,378,221,346,327,381,487,497,273,237,324,176,0,
1,1775670243280,-4288,19,14955,3369532,320093,849102,0,0,0,433,444,217,437,403,514,236,204,406,200,156,527,0,
2,1775670243280,-4465,-1440,19731,3891211,-416610,-261450,0,0,0,266,388,234,353,332,385,498,507,273,263,345,176,0,
1,1775670243296,-4781,-52,16539,3985284,405614,1127657,0,0,0,401,420,221,411,368,522,219,168,415,179,127,487,0,
2,1775670243296,-62,2747,17506,2845410,-79412,-702495,0,0,0,275,406,262,358,339,389,507,521,272,276,354,177,0,
1,1775670243312,-5809,-258,18774,4690223,463035,1431868,0,0,0,422,395,220,405,349,501,183,153,408,176,112,439,0,
2,1775670243312,2675,2311,13658,1860695,-61086,-365297,0,0,0,291,427,289,367,352,396,522,530,280,250,342,195,0,
1,1775670243328,-7580,-631,20665,5387831,561996,1783726,0,0,0,388,374,214,382,328,465,181,146,377,161,105,376,0,
2,1775670243328,2019,1000,11198,1111774,-149051,58643,0,0,0,303,439,285,375,369,407,527,529,287,264,372,214,0,
1,1775670243344,-9207,-804,21899,6065891,673173,2305405,0,0,0,352,359,208,357,294,426,185,154,345,151,108,304,0,
2,1775670243344,325,818,10260,549778,-245567,158824,0,0,0,334,451,297,389,385,406,528,529,293,239,328,238,0,
1,1775670243360,-9169,-268,23402,6651100,740368,2855184,0,0,0,297,350,226,312,274,396,206,186,332,144,134,264,0,
2,1775670243360,435,1349,10351,222354,-256563,20769,0,0,0,353,459,310,397,379,416,541,540,289,248,346,249,0,
1,1775670243376,-7724,1478,23728,6956533,896750,3148399,0,0,0,254,322,239,268,251,357,237,236,305,144,190,207,0,
2,1775670243376,732,1655,10418,67195,-234572,-29321,0,0,0,364,467,322,402,381,423,542,542,292,262,340,257,0,
1,1775670243392,-7480,3196,21416,7116580,1310916,3286454,0,0,0,242,286,237,245,208,308,276,265,279,163,229,151,0,
2,1775670243392,598,1804,10404,18325,-142942,-14660,0,0,0,370,466,322,400,376,422,544,543,294,260,338,264,0,
1,1775670243408,-8676,4685,14280,6846577,1784948,3285233,0,0,0,245,278,236,244,184,287,298,270,272,170,239,131,0,
2,1775670243408,564,1909,10332,12217,-56199,-12217,0,0,0,372,467,323,404,382,425,544,544,297,264,344,267,0,
1,1775670243424,-9490,8284,8662,5332853,1682322,3004235,0,0,0,248,288,238,248,186,292,297,265,273,161,238,134,0,
2,1775670243424,650,1986,10193,24434,-18325,-28099,0,0,0,373,466,322,404,381,426,543,543,293,262,345,266,0,
1,1775670243440,-8695,14094,8518,2269975,1023810,1841147,0,0,0,251,289,239,249,185,291,301,262,272,165,234,135,0,
2,1775670243440,655,2043,10107,46425,-8552,-36651,0,0,0,375,466,324,409,384,429,543,543,301,265,347,268,0,
1,1775670243456,-6724,14658,9456,-1014036,774577,-161268,0,0,0,251,292,241,251,188,293,304,263,273,172,235,136,0,
2,1775670243456,622,2086,10088,80634,10995,-40317,0,0,0,377,467,324,407,383,429,547,545,305,295,363,265,0,
1,1775670243472,-7150,10002,7327,-2998126,834441,-1699427,0,0,0,243,293,241,248,187,293,304,263,272,170,237,136,0,
2,1775670243472,617,2072,10059,129503,45204,-42760,0,0,0,378,468,325,408,381,429,549,544,306,298,371,262,0,
1,1775670243488,-8600,4809,4168,-3117856,270002,-1694540,0,0,0,230,298,241,245,194,296,302,268,274,166,237,135,0,
2,1775670243488,670,1986,9954,166155,64751,-46425,0,0,0,380,468,323,407,379,427,549,541,304,286,367,264,0,
1,1775670243504,-6125,4359,4613,-3220481,-563217,-1125213,0,0,0,218,295,242,241,194,296,305,270,275,168,239,135,0,
2,1775670243504,737,1928,9858,185703,61086,-47647,0,0,0,380,469,321,404,376,424,548,540,302,267,347,266,0,
1,1775670243520,-3445,5211,6240,-3767816,-632856,-1027475,0,0,0,220,299,243,245,198,298,306,272,275,171,244,136,0,
2,1775670243520,746,1919,9820,199142,41538,-53756,0,0,0,379,466,318,402,374,423,548,530,302,311,377,265,0,
