sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,brick
1,1775671631200,-2474,579,9552,246789,-41538,81855,0,0,0,380,348,295,437,252,417,534,396,359,383,336,368,0,
2,1775671631200,4982,4163,9777,-5833763,1018923,1336573,0,0,0,257,440,237,344,382,386,344,319,264,144,175,188,0,
1,1775671631216,-2502,536,9542,223576,-41538,76969,0,0,0,380,353,291,425,257,425,529,387,361,374,329,374,0,
2,1775671631216,4795,3575,11036,-5892406,1567480,1684766,0,0,0,257,439,236,335,396,382,347,321,267,142,174,189,0,
1,1775671631232,-2483,516,9590,213802,-40317,74525,0,0,0,373,346,281,427,259,424,524,389,354,361,326,374,0,
2,1775671631232,3833,3402,13160,-5924171,1805717,1915673,0,0,0,259,442,239,338,394,384,346,321,267,136,164,189,0,
1,1775671631248,-2450,512,9600,211359,-41538,70860,0,0,0,366,352,282,410,271,424,525,375,360,355,326,383,0,
2,1775671631248,3618,3196,15199,-6052452,1798387,2031737,0,0,0,260,441,240,343,380,384,349,323,270,136,160,191,0,
1,1775671631264,-2435,473,9581,201585,-48869,63529,0,0,0,366,346,277,410,264,427,520,376,363,352,313,399,0,
2,1775671631264,4096,2675,17224,-6271142,1808161,1963320,0,0,0,261,442,241,348,381,387,350,322,271,138,159,195,0,
1,1775671631280,-2416,430,9585,190589,-62308,56199,0,0,0,366,350,294,411,256,433,522,357,367,348,300,408,0,
2,1775671631280,4182,2153,19736,-6498384,1914451,1677435,0,0,0,262,443,242,348,380,386,350,323,272,136,159,193,0,
1,1775671631296,-2416,397,9633,186924,-86742,53756,0,0,0,374,348,282,420,257,434,523,348,370,351,298,408,0,
2,1775671631296,3948,2010,22225,-6643770,1920560,1406211,0,0,0,266,444,244,348,380,386,354,326,276,137,159,193,0,
1,1775671631312,-2455,373,9672,196698,-117286,58643,0,0,0,371,345,283,409,259,438,514,329,368,339,289,416,0,
2,1775671631312,4154,1804,25278,-6739065,1863138,1279151,0,0,0,266,443,244,350,378,385,357,325,278,137,159,191,0,
1,1775671631328,-2565,368,9705,233350,-153938,80634,0,0,0,361,350,277,414,276,441,520,327,374,336,287,428,0,
2,1775671631328,4790,536,28236,-6769608,1910786,1330464,0,0,0,265,442,243,350,377,387,358,323,281,136,153,192,0,
1,1775671631344,-2617,335,9696,279776,-174707,111177,0,0,0,359,359,277,413,293,448,516,307,384,333,275,438,0,
2,1775671631344,5345,-3316,30667,-6671870,2095267,1472185,0,0,0,266,442,242,353,379,392,360,321,285,147,142,195,0,
1,1775671631360,-2684,306,9696,321315,-179594,145385,0,0,0,362,366,275,425,289,453,514,280,393,334,253,447,0,
2,1775671631360,5130,-11342,30839,-6238155,2241875,1402546,0,0,0,267,442,240,357,383,397,361,320,285,155,129,195,0,
1,1775671631376,-2756,287,9729,361632,-168598,182037,0,0,0,360,374,269,437,285,461,515,269,401,325,237,459,0,
2,1775671631376,3761,-21421,27949,-5402492,2213775,937067,0,0,0,271,445,243,359,383,397,362,320,289,123,116,195,0,
1,1775671631392,-2742,229,9830,422718,-171042,221133,0,0,0,361,381,272,436,300,473,509,261,409,302,226,474,0,
2,1775671631392,-875,-32031,21971,-3942524,2108706,-29321,0,0,0,274,445,243,360,385,399,365,324,295,124,117,197,0,
1,1775671631408,-2799,201,10054,493579,-193033,251676,0,0,0,373,378,282,462,311,478,510,247,416,302,208,491,0,
2,1775671631408,-8920,-37688,17764,-2228436,1705535,-948062,0,0,0,273,445,242,360,384,399,364,321,289,125,119,197,0,
1,1775671631424,-2837,205,10399,615752,-196698,276111,0,0,0,374,381,286,473,326,494,499,239,429,303,195,512,0,
2,1775671631424,-13730,-39315,16405,-758694,755029,-1309695,0,0,0,270,443,241,360,384,399,364,321,289,129,122,201,0,
1,1775671631440,-2680,119,10748,801455,-186924,288328,0,0,0,385,405,269,456,371,509,475,238,447,287,202,536,0,
2,1775671631440,-10131,-34544,16085,799011,-596204,-1133765,0,0,0,262,443,240,354,384,397,361,337,283,150,171,192,0,
1,1775671631456,-2526,-23,11313,1026253,-226020,270002,0,0,0,385,425,252,449,355,524,459,263,431,273,197,545,0,
2,1775671631456,-3886,-23641,16812,2096489,-1264491,-884532,0,0,0,252,433,227,359,386,394,400,422,275,197,253,180,0,
1,1775671631472,-2857,-71,11945,1284038,-294437,267558,0,0,0,410,418,244,475,354,534,446,226,427,282,181,550,0,
2,1775671631472,2751,3886,19181,2937040,-1892460,-279776,0,0,0,248,399,206,352,364,379,443,466,268,175,233,183,0,
1,1775671631488,-3742,-76,12534,1707979,-321315,362853,0,0,0,406,408,228,479,362,536,410,214,422,288,180,557,0,
2,1775671631488,6436,24340,12289,2831971,-3026226,830776,0,0,0,254,380,187,342,345,369,470,483,267,197,264,178,0,
1,1775671631504,-3780,-186,13050,2189341,-277332,532674,0,0,0,399,419,222,481,410,539,369,215,433,271,190,563,0,
2,1775671631504,2665,13668,6317,3541796,-3639535,1430646,0,0,0,258,378,181,344,339,373,478,503,270,254,333,172,0,
1,1775671631520,-3675,-201,13874,2775771,-224798,689055,0,0,0,396,434,221,468,391,541,338,202,436,261,179,569,0,
2,1775671631520,-4197,-3627,11797,4844161,-2719572,1186300,0,0,0,262,381,191,355,340,383,495,513,274,291,376,171,0,
1,1775671631536,-4422,-114,14630,3391523,-130725,849102,0,0,0,410,434,226,449,397,524,297,187,431,244,162,567,0,
2,1775671631536,-5752,-3287,19913,4522846,-1126435,329867,0,0,0,261,383,203,358,343,388,515,523,283,291,381,175,0,
1,1775671631552,-5269,-43,15630,4024380,-28099,1083674,0,0,0,405,425,225,426,397,510,244,171,429,211,139,548,0,
2,1775671631552,-1995,1976,18966,3535688,-340862,-404392,0,0,0,263,391,229,359,347,397,519,533,286,315,401,179,0,
1,1775671631568,-6207,0,17621,4778187,40317,1402546,0,0,0,391,413,222,411,374,499,210,159,425,186,119,510,0,
2,1775671631568,1909,2785,15750,2659707,-35430,-524122,0,0,0,273,408,267,367,356,408,522,534,292,300,379,195,0,
1,1775671631584,-7877,-148,20698,5648059,89186,1772730,0,0,0,387,395,225,399,348,471,201,155,403,178,111,446,0,
2,1775671631584,3077,808,12758,1835039,-36651,-101403,0,0,0,290,430,297,382,369,417,534,534,308,226,302,225,0,
1,1775671631600,-9289,-196,22928,6379876,168598,2157576,0,0,0,365,367,220,369,321,423,195,151,368,162,105,353,0,
2,1775671631600,1651,287,10370,1055575,-196698,267558,0,0,0,313,449,317,400,384,427,539,539,308,238,307,244,0,
1,1775671631616,-9212,-201,24441,7001737,395840,2594955,0,0,0,308,344,200,340,293,380,213,173,329,149,116,276,0,
2,1775671631616,693,751,10064,499687,-304210,196698,0,0,0,331,460,324,414,392,439,544,544,309,236,301,259,0,
1,1775671631632,-8729,-134,25675,7398799,497244,2885727,0,0,0,252,328,199,293,245,342,242,202,299,144,147,222,0,
2,1775671631632,885,837,10533,172263,-344527,75747,0,0,0,347,461,324,420,395,440,552,552,316,247,302,271,0,
1,1775671631648,-9380,1344,24857,7745771,293215,3086091,0,0,0,236,295,207,266,203,292,306,241,282,154,189,132,0,
2,1775671631648,866,1005,10605,25656,-331088,34208,0,0,0,362,469,340,414,392,437,561,554,300,359,409,258,0,
1,1775671631664,-9657,6341,17764,7720114,344527,3347541,0,0,0,246,291,240,257,195,295,314,288,287,154,234,133,0,
2,1775671631664,741,1354,10423,-23212,-239459,21991,0,0,0,369,475,336,418,396,440,560,560,314,275,324,283,0,
1,1775671631680,-8949,10418,11682,7089701,867428,3550348,0,0,0,246,292,236,257,187,292,319,260,284,162,220,133,0,
2,1775671631680,789,1564,10265,1221,-149051,9773,0,0,0,369,472,334,420,397,441,558,558,312,248,304,287,0,
1,1775671631696,-7719,14055,9509,5010316,1273043,3134960,0,0,0,237,293,229,257,190,296,315,255,283,163,217,133,0,
2,1775671631696,804,1584,10184,45204,-91629,-9773,0,0,0,374,474,335,422,399,444,558,558,312,246,296,286,0,
1,1775671631712,-5135,17066,9624,199142,1183856,1149648,0,0,0,237,296,231,256,191,297,313,253,280,164,219,134,0,
2,1775671631712,789,1588,10141,96516,-26878,-24434,0,0,0,378,475,343,425,400,448,558,557,316,245,292,286,0,
1,1775671631728,-3756,13993,9298,-3593109,1441641,-829554,0,0,0,241,297,233,259,192,300,319,253,282,166,220,134,0,
2,1775671631728,794,1579,10112,153938,36651,-31764,0,0,0,377,475,337,426,402,447,555,555,315,244,288,285,0,
1,1775671631744,-5479,7977,6934,-4433659,1806939,-1369559,0,0,0,239,297,232,259,194,302,322,254,283,169,221,133,0,
2,1775671631744,842,1502,9997,202807,87964,-31764,0,0,0,378,476,336,426,403,449,555,553,315,242,283,288,0,
1,1775671631760,-7461,4575,4647,-4282165,1495398,-1036027,0,0,0,235,298,232,256,196,302,326,259,283,168,221,132,0,
2,1775671631760,952,1445,9882,217468,100181,-30543,0,0,0,381,476,335,424,399,447,553,552,318,237,277,287,0,
1,1775671631776,-7178,4249,4613,-4229630,642630,-459370,0,0,0,236,297,229,264,193,300,346,258,280,177,219,130,0,
2,1775671631776,1081,1454,9820,222354,57421,-26878,0,0,0,384,476,335,422,397,444,555,549,317,234,269,289,0,
1,1775671631792,-5781,4446,5948,-4582711,123394,-193033,0,0,0,244,295,225,280,190,297,372,253,273,192,219,128,0,
2,1775671631792,1115,1440,9834,234572,-2443,-26878,0,0,0,389,479,335,424,398,446,558,545,318,235,262,294,0,
1,1775671631808,-5092,4407,7657,-5215567,103847,-345749,0,0,0,248,296,227,283,190,297,378,255,274,191,220,127,0,
2,1775671631808,1048,1387,9853,245567,-47647,-30543,0,0,0,392,482,334,429,402,449,556,541,323,236,258,298,0,
1,1775671631824,-5881,3795,8944,-5797111,-39095,-708603,0,0,0,250,297,229,284,193,300,376,253,275,193,220,128,0,
2,1775671631824,981,1359,9877,254119,-67195,-37873,0,0,0,394,483,338,432,407,455,555,535,326,240,257,303,0,
1,1775671631840,-6379,2952,10217,-6225938,-420275,-1062905,0,0,0,245,297,235,276,193,304,365,256,280,190,222,130,0,
2,1775671631840,976,1349,9887,265115,-67195,-42760,0,0,0,398,481,343,435,411,464,555,528,335,249,261,315,0,
1,1775671631856,-6432,1703,11682,-6465397,-872315,-1380555,0,0,0,236,303,237,259,197,304,334,264,286,176,224,135,0,
2,1775671631856,985,1292,9853,280998,-72082,-45204,0,0,0,409,484,345,438,422,466,561,512,338,236,240,336,0,
1,1775671631872,-6590,402,13290,-6510601,-1237612,-1567480,0,0,0,231,299,232,258,197,304,335,264,285,171,224,133,0,
2,1775671631872,947,1253,9844,305432,-76969,-46425,0,0,0,417,489,338,440,412,473,567,503,339,240,227,357,0,
1,1775671631888,-6810,-464,15161,-6407976,-1545489,-1582140,0,0,0,233,300,235,259,197,304,336,265,285,175,226,134,0,
2,1775671631888,942,1268,9925,351858,-68416,-47647,0,0,0,428,493,336,451,420,480,566,488,345,244,219,380,0,
1,1775671631904,-6704,-933,17726,-6316346,-1849699,-1505171,0,0,0,234,302,236,260,198,304,333,265,286,176,225,132,0,
2,1775671631904,971,1234,10045,416610,-53756,-53756,0,0,0,436,498,339,448,426,485,540,460,353,244,207,405,0,
1,1775671631920,-6374,-1296,20425,-6252816,-2040289,-1479515,0,0,0,236,303,238,258,196,300,332,264,286,176,228,132,0,
