sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
2,1769098513712,837,741,10007,243124,8552,-52534,0,0,0,397,526,270,432,408,431,554,510,329,324,321,405,0
2,1769098513728,871,722,10002,251676,-20769,-59864,0,0,0,400,533,270,431,412,435,553,495,331,295,282,415,0
2,1769098513744,875,684,10021,271224,-63529,-67195,0,0,0,419,541,274,435,420,437,552,476,349,297,276,428,0
2,1769098513760,847,641,10050,295658,-103847,-76969,0,0,0,431,549,283,443,433,440,541,459,348,296,268,437,0
2,1769098513776,799,603,10088,327423,-131946,-85521,0,0,0,436,564,305,447,438,457,539,439,347,294,255,459,0
2,1769098513792,804,531,10150,355523,-147829,-87964,0,0,0,450,577,296,455,451,465,537,429,366,294,247,483,0
2,1769098513808,871,464,10256,397062,-173485,-102625,0,0,0,461,587,293,473,467,477,526,408,362,295,239,499,0
2,1769098513824,947,406,10390,486248,-211359,-135612,0,0,0,485,595,302,485,484,490,515,391,366,290,233,522,0
2,1769098513840,1038,315,10605,619417,-260228,-182037,0,0,0,497,602,298,488,487,503,522,384,381,295,226,540,0
2,1769098513856,1119,205,11002,839328,-338419,-248011,0,0,0,505,610,268,501,510,502,517,378,386,305,220,571,0
2,1769098513872,875,191,11634,1116661,-382401,-296880,0,0,0,518,623,248,512,525,507,498,380,392,313,227,595,0
2,1769098513888,306,282,12505,1441641,-326202,-280998,0,0,0,529,632,236,517,533,513,476,378,393,314,231,606,0
2,1769098513904,-95,330,13486,1897347,-160046,-167377,0,0,0,533,635,225,522,537,519,448,372,396,311,227,614,0
2,1769098513920,215,234,14386,2425134,-62308,-37873,0,0,0,541,637,222,529,538,524,416,370,386,313,225,621,0
2,1769098513936,1153,100,15520,3064100,-105068,3665,0,0,0,556,637,228,523,536,517,385,364,364,319,230,625,0
2,1769098513952,2072,81,16999,3813020,-222354,-119729,0,0,0,560,622,231,490,526,505,339,348,384,314,235,619,0
2,1769098513968,3043,90,18741,4659680,-375071,-353080,0,0,0,551,620,225,483,536,508,299,319,387,283,213,595,0
2,1769098513984,3795,81,21320,5584530,-598647,-653625,0,0,0,536,612,231,486,554,503,267,264,383,265,199,542,0
2,1769098514000,4804,-861,26173,6710965,-878424,-943175,0,0,0,497,580,202,473,531,491,255,221,362,257,187,490,0
2,1769098514016,7389,-1957,30203,7745771,-1075122,-1266934,0,0,0,443,543,193,457,502,462,253,194,336,259,184,470,0
2,1769098514032,7767,-851,31557,8404283,-1004262,-1749518,0,0,0,372,504,181,421,456,419,268,217,298,239,177,426,0
2,1769098514048,7159,1311,33232,8679173,-973719,-2118480,0,0,0,254,455,166,367,396,371,296,262,265,187,164,288,0
2,1769098514064,9451,6929,31840,8337088,-1033583,-2432465,0,0,0,226,443,167,349,373,361,307,288,263,168,163,240,0
2,1769098514080,10007,18774,20454,6873455,-1072679,-2574186,0,0,0,230,439,166,344,372,353,304,294,260,163,162,224,0
2,1769098514096,7796,27863,11184,3984063,-1428202,-1778839,0,0,0,230,432,163,342,374,345,299,297,249,159,163,212,0
2,1769098514112,6819,25307,9901,-144164,-1710422,97738,0,0,0,223,429,160,313,393,328,293,298,242,167,185,202,0
2,1769098514128,8021,17793,8705,-2989574,-1552819,1398881,0,0,0,217,432,157,305,394,321,287,296,237,180,216,193,0
2,1769098514144,9447,10782,5723,-3962071,-773355,1494176,0,0,0,216,433,156,334,372,330,281,299,231,185,228,189,0
2,1769098514160,7164,8801,4891,-4116009,240680,777020,0,0,0,216,432,155,332,373,326,279,305,228,185,229,186,0
2,1769098514176,3991,8298,6618,-4544837,724486,320093,0,0,0,217,432,152,331,373,320,279,313,225,186,235,181,0
2,1769098514192,2479,7250,8959,-5172806,758694,191811,0,0,0,217,431,149,330,372,319,278,317,224,183,240,176,0
2,1769098514208,2904,5719,10217,-5551543,916297,166155,0,0,0,217,429,152,329,370,317,277,320,224,186,243,176,0
2,1769098514224,2680,4704,11572,-5783672,1271821,147829,0,0,0,217,431,152,330,370,316,279,320,230,190,244,178,0
2,1769098514240,1785,4316,13424,-6030461,1561371,245567,0,0,0,217,430,152,331,373,319,280,328,231,190,246,176,0
2,1769098514256,1172,3895,15472,-6338337,1715309,437379,0,0,0,211,431,150,333,369,320,275,328,229,184,245,173,0
