surface,source_user,hardness,evenness
soft,Catherine,17.811948553274146,35.685220171486705
soft,Catherine,15.358957442789054,99.31695974422323
soft,Catherine,7.562664216943528,97.31870367679116
soft,Catherine,39.073992495993174,23.245167853509667
soft,Catherine,26.569603200033555,32.4734776921959
soft,Catherine,48.38198087538706,55.9003051881994
soft,Catherine,34.908718730772826,47.26057259119314
soft,Catherine,35.34870450050276,62.67257666036913
soft,Catherine,22.33821711260359,52.89202150850167
soft,Catherine,5.910508761272633,25.91919779101875
soft,Catherine,28.739088582940724,6.358087487283825
soft,Catherine,27.482972307841248,5.740444702804825
soft,Catherine,59.54934494370722,5.834907716901613
soft,Catherine,21.02223426869542,82.8585961342828
soft,Catherine,42.296783170947,65.95698299665746
soft,Catherine,2.6245192239837154,98.0090103182677
soft,Catherine,4.139053741468745,72.14794361284696
soft,Catherine,29.45920514421721,28.455166400232525
soft,Catherine,39.910716153889744,28.22990844354018
soft,Catherine,50.002893788585425,78.20084290074118
soft,Catherine,20.082883469478986,32.61880540619096
soft,Catherine,9.140303147106483,24.821973550356052
soft,Catherine,29.194403197659753,63.59540764423775
soft,Catherine,33.21227714011995,41.00421450370585
soft,Catherine,43.33908796876708,51.96919052463305
soft,Catherine,33.080639260650344,16.472896381339922
soft,Catherine,18.205129752901414,6.496148815579131
soft,Catherine,41.88866498607291,63.99505885772416
soft,Catherine,34.202088988714955,14.867025141694521
soft,Catherine,30.525161569345897,18.420287748873708
soft,Catherine,46.434967932621646,37.11669815433803
soft,Catherine,19.437975923566075,38.30111902339776
soft,Catherine,39.493711445528724,13.92239500072664
soft,Catherine,34.25654737899417,48.5176573172504
soft,Catherine,53.33613956589759,73.8410114808894
soft,Catherine,39.48601555866478,85.81601511408226
soft,Catherine,10.110194109819897,76.60950443249529
soft,Catherine,50.195718124856306,66.45109722424067
soft,Catherine,26.338196678767726,97.07891294869931
soft,Catherine,41.46366563003953,71.65382938526376
soft,Catherine,48.88761716669594,95.85816015114082
soft,Catherine,64.59690018202994,86.78971079784915
soft,Catherine,41.48050070800905,10.994041563726203
soft,Catherine,27.034142906169688,59.45356779537858
soft,Catherine,9.850519895527926,20.425810202005522
soft,Catherine,51.739088360457494,17.570120622002616
soft,Catherine,38.28220264542716,30.206365353872982
soft,Catherine,23.8490862370855,3.814852492370295
soft,Catherine,37.52513328241552,32.902194448481325
soft,Catherine,35.14277848623259,14.881557913094026
soft,Catherine,3.0092777913311464,34.747856416218575
soft,Catherine,23.557405995853586,54.526958290946084
soft,Catherine,76.7998653938056,71.02892021508501
soft,Catherine,8.927289760743262,97.58029356198227
soft,Kristian,58.24535680982771,90.6118296759192
soft,Kristian,22.871552194384805,4.134573463159424
soft,Kristian,44.669228340743345,7.193721842755413
soft,Kristian,44.83778463884553,47.99447754686818
soft,Kristian,62.89059510908738,14.663566342101438
soft,Kristian,33.68456665020852,7.38264787094899
soft,Kristian,40.89360714824143,3.7930533352710363
soft,Kristian,51.791159203399076,17.18500217991571
soft,Kristian,41.34801506049891,15.513733468972532
soft,Kristian,40.37487532583089,4.018311291963377
soft,Kristian,39.63576741018264,4.803080947536696
soft,Kristian,37.647566146503394,29.0146780991135
soft,Kristian,51.41895326350131,18.863537276558638
soft,Kristian,44.92379987446737,11.117570120622004
soft,Kristian,22.17772842613565,13.08676064525505
soft,Kristian,61.912298187191354,7.898561255631449
soft,Kristian,29.214344170366335,7.789565470135154
soft,Kristian,22.11491372386111,14.445574771108852
soft,Kristian,53.75990778448775,22.765586397325972
