surface,source_user,hardness,evenness
grass,Kristian,25.657471928312646,25.369385342789595
grass,Kristian,34.98209930172258,51.15986997635934
grass,Kristian,35.26252727863562,45.59692671394799
grass,Kristian,37.02426412973596,27.437943262411345
grass,Kristian,17.743670939412752,28.043735224586285
grass,Kristian,40.80481137121233,36.42878250591017
grass,Kristian,45.16620340486096,26.46276595744681
grass,Kristian,24.307204531420894,17.760047281323878
grass,Kristian,50.54549512900807,20.78900709219858
grass,Kristian,44.356171037925726,30.252659574468083
grass,Kristian,38.80463524858339,37.433510638297875
grass,Kristian,49.833383269198976,39.62765957446808
grass,Kristian,26.094609816721547,26.891252955082745
grass,Kristian,26.39861535114148,35.18764775413711
grass,Kristian,23.07146311460267,32.65366430260047
grass,Kristian,39.133301795976905,47.32565011820331
grass,Kristian,44.1829293918396,19.87293144208038
grass,Kristian,67.5562826075888,18.949468085106382
grass,Kristian,20.48856346755084,29.196217494089833
grass,Kristian,18.3347137364295,42.13209219858156
grass,Kristian,45.312876844299375,34.330673758865245
grass,Kristian,98.89610688003494,3.0732860520094563
paved,Kristian,13.045255931640828,0.24379432624113476
paved,Kristian,61.825032388936265,2.903368794326241
paved,Kristian,60.826798768982336,2.046394799054373
paved,Kristian,57.1507609963439,45.47133569739953
paved,Kristian,44.149149536327734,46.16578014184397
paved,Kristian,55.38563367641536,53.649527186761226
paved,Kristian,52.22786400984851,52.22369976359338
paved,Kristian,52.602491004006346,59.19030732860519
paved,Kristian,52.52808273274826,44.04550827423168
paved,Kristian,59.10884854384785,43.277186761229316
paved,Kristian,46.61344054419194,55.58510638297872
paved,Kristian,62.55929477094511,49.527186761229316
paved,Kristian,51.97339873765128,53.6790780141844
paved,Kristian,37.598483757894066,50.435874704491724
paved,Kristian,52.67620845520739,52.88120567375887
grass,Kristian,30.76676383972793,51.01950354609929
grass,Kristian,30.171343868987766,33.444148936170215
grass,Kristian,43.97505062659285,49.77836879432624
grass,Kristian,27.283456381900912,32.45419621749409
grass,Kristian,33.20122023201568,16.208628841607563
grass,Kristian,87.71670780510813,17.88563829787234
grass,Kristian,47.73150478255806,9.14598108747045
grass,Kristian,29.56192614206097,12.108451536643026
grass,Kristian,46.429782459795426,5.902777777777778
grass,Kristian,37.20586282877644,15.521572104018913
grass,Kristian,36.080041053806504,13.947990543735225
grass,Kristian,39.70510462189372,8.680555555555555
grass,Kristian,42.6143395128138,20.59692671394799
grass,Kristian,44.881096649216744,19.31885342789598
grass,Kristian,34.22375700980016,5.732860520094563
paved,Kristian,73.0047620746144,55.62204491725768
paved,Kristian,56.67601127333216,25.812647754137114
paved,Kristian,52.99883410053246,31.648936170212767
paved,Kristian,41.32235006326078,20.28664302600473
paved,Kristian,62.889476413416276,33.09692671394799
paved,Kristian,57.02524622783568,21.83806146572104
paved,Kristian,71.80532077404618,1.8173758865248226
paved,Kristian,49.17315351118728,0.21424349881796692
paved,Kristian,60.294591247573905,3.53871158392435
paved,Kristian,59.51077746420575,24.51241134751773
paved,Kristian,76.4808247328826,22.78368794326241
paved,Kristian,55.74396314588075,28.627364066193856
